rssi,node,sequence
-56.94721708630625,192.168.4.7,44640
-59.3380905472469,192.168.4.5,44640
-57.0716454811496,192.168.4.7,44656
-59.43282797986135,192.168.4.5,44656
-59.488146733584806,192.168.4.5,44672
-57.10885865717397,192.168.4.7,44672
-57.22295385280496,192.168.4.7,44688
-59.57612949230003,192.168.4.5,44688
-57.3309534096553,192.168.4.7,44704
-59.660417693316106,192.168.4.5,44704
-57.35661797252382,192.168.4.7,44720
-57.38098244400173,192.168.4.7,44736
-59.810300901490365,192.168.4.5,44736
-59.988406061688245,192.168.4.5,44752
-57.4415580975463,192.168.4.7,44752
-60.02291567961152,192.168.4.5,44768
-60.15783002471722,192.168.4.5,44816
-57.46221706605251,192.168.4.7,44816
-60.18624860606869,192.168.4.5,44832
-57.44529842268612,192.168.4.7,44832
-57.3929201099773,192.168.4.7,44848
-60.21357261066543,192.168.4.5,44864
-57.450619777587136,192.168.4.7,44864
-60.23985671468022,192.168.4.5,44880
-57.43458220697415,192.168.4.7,44880
-60.26515177955046,192.168.4.5,44896
-57.4192421257506,192.168.4.7,44896
-57.54466543780471,192.168.4.7,44928
-60.3226459516676,192.168.4.5,44928
-60.345007874439005,192.168.4.5,44944
-57.49095090540265,192.168.4.7,44944
-60.30076415076102,192.168.4.5,44960
-57.473994135935584,192.168.4.7,44960
-64.0,192.168.4.6,44960
-60.25812044846335,192.168.4.5,44976
-64.50024987506247,192.168.4.6,44976
-60.24968518952175,192.168.4.5,44992
-64.66711063012296,192.168.4.6,44992
-57.45772714243341,192.168.4.7,44992
-60.20896770663096,192.168.4.5,45008
-65.00149750424276,192.168.4.6,45008
-57.44211219240233,192.168.4.7,45024
-60.202178122099234,192.168.4.5,45024
-65.00119621033268,192.168.4.6,45024
-57.46103738033929,192.168.4.7,45040
-60.22803215188436,192.168.4.5,45040
-64.66461536679348,192.168.4.6,45040
-57.44547991725728,192.168.4.7,45056
-60.188334912814334,192.168.4.5,45056
-64.27902715731031,192.168.4.6,45056
-63.98918865915387,192.168.4.6,45088
-60.21451200373132,192.168.4.5,45088
-57.464099497392986,192.168.4.7,45088
-63.76318937081309,192.168.4.6,45104
-57.5154326136023,192.168.4.7,45104
-60.143246696092966,192.168.4.5,45104
-60.10653084764581,192.168.4.5,45120
-63.684711932327474,192.168.4.6,45120
-57.49828071388932,192.168.4.7,45120
-60.0069542916767,192.168.4.5,45136
-57.48176731704611,192.168.4.7,45136
-63.52624460390176,192.168.4.6,45136
-59.94273910815264,192.168.4.5,45184
-57.53188970442806,192.168.4.7,45184
-63.3937518071323,192.168.4.6,45184
-59.91262580073883,192.168.4.5,45200
-63.36196755414267,192.168.4.6,45200
-57.54728808458754,192.168.4.7,45200
-59.947304083493606,192.168.4.5,45216
-63.48571708851154,192.168.4.6,45216
-57.52934602327184,192.168.4.7,45216
-59.91713780215838,192.168.4.5,45232
-63.664494585812186,192.168.4.6,45232
-57.54472678132192,192.168.4.7,45232
-63.7543144504839,192.168.4.6,45280
-57.55956058078405,192.168.4.7,45280
-59.88797291046145,192.168.4.5,45280
-59.92328892749706,192.168.4.5,45312
-63.89780076455324,192.168.4.6,45312
-57.60636199980362,192.168.4.7,45312
-57.55430660731689,192.168.4.7,45328
-59.9891604799564,192.168.4.5,45328
-63.96496833159653,192.168.4.6,45328
-57.63336583646847,192.168.4.7,45344
-63.967011618356565,192.168.4.6,45344
-60.116234079065016,192.168.4.5,45344
-60.144203679854606,192.168.4.5,45360
-57.70969238869312,192.168.4.7,45360
-63.85685053115641,192.168.4.6,45360
-60.13964453705302,192.168.4.5,45376
-57.75121583436104,192.168.4.7,45376
-63.81064054332513,192.168.4.6,45376
-57.72709022191032,192.168.4.7,45392
-63.71636076880268,192.168.4.6,45392
-60.16681954644649,192.168.4.5,45392
-57.73583805578844,192.168.4.7,45440
-63.68025950170563,192.168.4.6,45440
-60.1299976762938,192.168.4.5,45440
-63.74477239102988,192.168.4.6,45456
-60.22049143657874,192.168.4.5,45456
-57.68029759839846,192.168.4.7,45456
-57.65856729089738,192.168.4.7,45504
-60.276556603769045,192.168.4.5,45504
-63.756899000849934,192.168.4.6,45504
-57.63756441742263,192.168.4.7,45520
-60.3937803206625,192.168.4.5,45520
-63.90695181056088,192.168.4.6,45520
-60.7589199419565,192.168.4.5,45536
-63.956286391323104,192.168.4.6,45536
-57.649105942409626,192.168.4.7,45536
-64.13461538277667,192.168.4.6,45552
-61.17522105151134,192.168.4.5,45552
-57.72386414168919,192.168.4.7,45552
-61.421082038808166,192.168.4.5,45568
-64.34457639349398,192.168.4.6,45568
-57.76439196348044,192.168.4.7,45568
-64.37229222861477,192.168.4.6,45584
-58.7234403680893,192.168.4.7,45584
-61.62767795808055,192.168.4.5,45584
-58.6688373929945,192.168.4.7,45600
-61.92183519136364,192.168.4.5,45600
-58.61602169309128,192.168.4.7,45616
-61.861547600635326,192.168.4.5,45616
-58.65977754413369,192.168.4.7,45664
-61.803179050579104,192.168.4.5,45664
-58.57576636171058,192.168.4.7,45680
-61.71532510778641,192.168.4.5,45680
-61.66158798238196,192.168.4.5,45696
-58.49448169793936,192.168.4.7,45696
-61.70350077138481,192.168.4.5,45728
-58.41582844147893,192.168.4.7,45728
-58.339715390798126,192.168.4.7,45760
-61.74408602255403,192.168.4.5,45760
-61.75209429934127,192.168.4.5,45776
-58.26605504326611,192.168.4.7,45776
-61.69728416258567,192.168.4.5,45792
-58.2262240843658,192.168.4.7,45792
-61.612931822900926,192.168.4.5,45824
-58.31343192438136,192.168.4.7,45824
-61.5312409231135,192.168.4.5,45840
-58.33500445774356,192.168.4.7,45840
-58.324484406526,192.168.4.7,45888
-61.483381005230136,192.168.4.5,45888
-61.43702872145842,192.168.4.5,45920
-58.31430022433078,192.168.4.7,45920
-61.39213551624389,192.168.4.5,45936
-58.30444068831259,192.168.4.7,45936
-61.379887819800544,192.168.4.5,45968
-58.89063718908475,192.168.4.7,45968
-58.862723885208304,192.168.4.7,45984
-61.336798362295845,192.168.4.5,45984
-58.80436910070773,192.168.4.7,46000
-61.26384201688544,192.168.4.5,46000
-58.71654940926976,192.168.4.7,46048
-61.193176462934765,192.168.4.5,46048
-58.6628150241024,192.168.4.7,46096
-61.15593805859367,192.168.4.5,46096
-58.67336650176077,192.168.4.7,46112
-61.15107210620749,192.168.4.5,46112
-58.68358446018583,192.168.4.7,46128
-61.14635871277536,192.168.4.5,46128
-58.69347974354757,192.168.4.7,46144
-61.11059787495236,192.168.4.5,46144
-58.734326892487566,192.168.4.7,46160
-61.0759572639785,192.168.4.5,46160
-58.80514195969176,192.168.4.7,46176
-61.07358838346344,192.168.4.5,46176
-58.87372628318269,192.168.4.7,46192
-61.00892701464255,192.168.4.5,46192
-58.90891140950744,192.168.4.7,46208
-60.97746882331923,192.168.4.5,46208
-58.9742230613002,192.168.4.7,46224
-60.946994678177326,192.168.4.5,46224
-60.97982057372012,192.168.4.5,46256
-59.03748155815882,192.168.4.7,46256
-60.98044957979838,192.168.4.5,46288
-61.01222689461889,192.168.4.5,46304
-59.06753200197968,192.168.4.7,46304
-59.03420912003063,192.168.4.7,46320
-61.01184583807922,192.168.4.5,46320
-61.01147668545219,192.168.4.5,46336
-58.97072253269071,192.168.4.7,46352
-61.01111906232327,192.168.4.5,46352
-58.97163611827206,192.168.4.7,46368
-61.04193135229152,192.168.4.5,46368
-58.910121805910094,192.168.4.7,46400
-58.91292557011309,192.168.4.7,46416
-61.102938472126105,192.168.4.5,46416
-61.13088637045979,192.168.4.5,46464
-58.85325959020197,192.168.4.7,46464
-61.126808839788666,192.168.4.5,46480
-58.79546195107387,192.168.4.7,46480
-61.0917069560544,192.168.4.5,46512
-58.801840126378565,192.168.4.7,46512
-60.99540008914496,192.168.4.5,46528
-58.7456590244683,192.168.4.7,46528
-60.96439473743881,192.168.4.5,46544
-58.6912353280692,192.168.4.7,46576
-60.93435645501223,192.168.4.5,46576
-58.60734001630822,192.168.4.7,46592
-60.780670843674805,192.168.4.5,46592
-58.5260675016383,192.168.4.7,46608
-60.694067277695176,192.168.4.5,46608
-60.57902022280262,192.168.4.5,46640
-58.478503078657326,192.168.4.7,46640
-60.46755989410092,192.168.4.5,46656
-58.43242488099436,192.168.4.7,46672
-60.32843241888852,192.168.4.5,46672
-60.22478238383709,192.168.4.5,46688
-58.3877861307174,192.168.4.7,46688
-60.12436287398515,192.168.4.5,46720
-58.406863227533776,192.168.4.7,46720
-59.99593382548886,192.168.4.5,46768
-58.42534462557448,192.168.4.7,46768
-59.90264534570966,192.168.4.5,46816
-58.47440582127779,192.168.4.7,46816
-59.87453908959039,192.168.4.5,46864
-58.52193561681639,192.168.4.7,46864
-58.599135278568525,192.168.4.7,46880
-59.78503461788314,192.168.4.5,46880
-59.69831879549445,192.168.4.5,46896
-58.64277443797407,192.168.4.7,46896
-58.68505209993429,192.168.4.7,46928
-59.58316881575973,192.168.4.5,46928
-59.50274131258599,192.168.4.5,46944
-58.72601092901358,192.168.4.7,46960
-59.4559539275816,192.168.4.5,46960
-59.34835555947462,192.168.4.5,46976
-59.27524245843775,192.168.4.5,46992
-58.64110307644575,192.168.4.7,46992
-64.3153546003186,192.168.4.6,47008
-71.0,192.168.4.11,47008
-59.20440662021846,192.168.4.5,47008
-58.62113526116281,192.168.4.7,47008
-71.0,192.168.4.11,47024
-64.22098304998055,192.168.4.6,47024
-59.104644115539,192.168.4.5,47024
-58.57064525265592,192.168.4.7,47024
-58.5217294920551,192.168.4.7,47040
-64.17203983244985,192.168.4.6,47040
-59.07025374759945,192.168.4.5,47040
-70.66611162912396,192.168.4.11,47040
-59.0369344194985,192.168.4.5,47056
-58.47433873737344,192.168.4.7,47056
-70.74987543665773,192.168.4.11,47056
-64.04685933716527,192.168.4.6,47056
-63.9283667227982,192.168.4.6,47072
-71.40379193986882,192.168.4.11,47072
-58.39728358657277,192.168.4.7,47072
-58.94238905629949,192.168.4.5,47072
-58.85078798649714,192.168.4.5,47088
-58.35377106340926,192.168.4.7,47088
-71.33587824353378,192.168.4.11,47088
-63.81603485691031,192.168.4.6,47088
-58.82430190602042,192.168.4.5,47120
-63.7851321317065,192.168.4.6,47120
-58.28047478838744,192.168.4.7,47120
-71.14256745413022,192.168.4.11,47120
-58.24060192469416,192.168.4.7,47136
-58.7363786804459,192.168.4.5,47136
-63.718341289852496,192.168.4.6,47136
-71.3787890620189,192.168.4.11,47136
-58.7134546971433,192.168.4.5,47152
-58.20197160963805,192.168.4.7,47152
-71.67659480500296,192.168.4.11,47152
-63.61777912421013,192.168.4.6,47152
-58.66011407105334,192.168.4.5,47168
-63.52195992005842,192.168.4.6,47168
-58.16454503665548,192.168.4.7,47168
-72.01833479343503,192.168.4.11,47168
-58.63956456977294,192.168.4.5,47184
-63.466803357668375,192.168.4.6,47184
-58.12828461888534,192.168.4.7,47184
-58.58852490307319,192.168.4.5,47200
-63.48594694177034,192.168.4.6,47200
-58.15542665714829,192.168.4.7,47200
-72.20473413274802,192.168.4.11,47200
-58.60133404545522,192.168.4.5,47232
-63.5754221611272,192.168.4.6,47232
-72.3605805777339,192.168.4.11,47232
-58.15058732949415,192.168.4.7,47232
-63.62570756031492,192.168.4.6,47264
-58.177033971245216,192.168.4.7,47264
-58.55148512032393,192.168.4.5,47264
-72.2507524156477,192.168.4.11,47264
-63.74389900148104,192.168.4.6,47280
-58.56544713989254,192.168.4.5,47280
-58.20265676347858,192.168.4.7,47280
-72.3073563247614,192.168.4.11,47280
-72.4277113566865,192.168.4.11,47296
-63.78757893121463,192.168.4.6,47296
-58.22748140896535,192.168.4.7,47296
-58.54784517802246,192.168.4.5,47296
-72.46620082138615,192.168.4.11,47312
-58.25153280508861,192.168.4.7,47312
-63.76037703744732,192.168.4.6,47312
-58.561920361038624,192.168.4.5,47312
-72.43641328613163,192.168.4.11,47328
-58.27483506939656,192.168.4.7,47328
-63.69996269967709,192.168.4.6,47328
-58.5755573316863,192.168.4.5,47328
-58.29741156431648,192.168.4.7,47344
-63.6078558990685,192.168.4.6,47344
-58.588769738949495,192.168.4.5,47344
-72.47075802814473,192.168.4.11,47344
-58.570442096957855,192.168.4.5,47360
-72.15166596214522,192.168.4.11,47360
-63.72292735921714,192.168.4.6,47360
-58.58381362788214,192.168.4.5,47376
-72.03116343970486,192.168.4.11,47376
-58.31928492105946,192.168.4.7,47376
-63.83351044596929,192.168.4.6,47376
-71.9216227036964,192.168.4.11,47392
-63.771945147000274,192.168.4.6,47392
-58.24708053455981,192.168.4.7,47392
-58.50338345268419,192.168.4.5,47392
-58.5188423148361,192.168.4.5,47424
-58.2705203045669,192.168.4.7,47424
-63.81298939587801,192.168.4.6,47424
-71.92570379745652,192.168.4.11,47424
-63.88576590548026,192.168.4.6,47456
-71.92944798218736,192.168.4.11,47456
-58.56494818619931,192.168.4.5,47456
-64.05525546186432,192.168.4.6,47472
-71.98177978827368,192.168.4.11,47472
-59.107669485190485,192.168.4.5,47472
-64.21849947842902,192.168.4.6,47488
-58.29323012275281,192.168.4.7,47488
-71.98264548379673,192.168.4.11,47488
-59.16657410835442,192.168.4.5,47488
-58.31523274167125,192.168.4.7,47520
-72.0297167602289,192.168.4.11,47520
-64.30999629627321,192.168.4.6,47520
-59.223644991236455,192.168.4.5,47520
-59.21668338716938,192.168.4.5,47536
-64.36540066360723,192.168.4.6,47536
-58.33655020280802,192.168.4.7,47536
-72.02837549831412,192.168.4.11,47536
-64.2881004449809,192.168.4.6,47552
-58.35720385897272,192.168.4.7,47552
-59.24106634907034,192.168.4.5,47552
-72.0271241302683,192.168.4.11,47552
-59.26469026967184,192.168.4.5,47568
-64.24613130885774,192.168.4.6,47568
-58.40834485198915,192.168.4.7,47568
-71.8533374475707,192.168.4.11,47568
-59.22532334925607,192.168.4.5,47600
-64.30311638051326,192.168.4.6,47600
-58.39563298380339,192.168.4.7,47600
-71.69039173688606,192.168.4.11,47600
-59.156054249169074,192.168.4.5,47616
-64.35810519550482,192.168.4.6,47616
-58.35218691059483,192.168.4.7,47616
-71.57876498458671,192.168.4.11,47616
-71.59593410479653,192.168.4.11,47648
-59.0578138569357,192.168.4.5,47648
-64.34652912436013,192.168.4.6,47648
-58.3723532102351,192.168.4.7,47648
-59.087141799476576,192.168.4.5,47696
-71.57204603155466,192.168.4.11,47696
-64.30310208053722,192.168.4.6,47696
-58.36076199517783,192.168.4.7,47696
-58.38066111990423,192.168.4.7,47744
-64.26116689549546,192.168.4.6,47744
-59.02217430151576,192.168.4.5,47744
-71.62839840871744,192.168.4.11,47744
-58.39994069279972,192.168.4.7,47760
-71.6817401092806,192.168.4.11,47760
-58.959229174111925,192.168.4.5,47760
-64.3170102519277,192.168.4.6,47760
-58.41862001271154,192.168.4.7,47776
-71.77066833575925,192.168.4.11,47776
-58.89824345437541,192.168.4.5,47776
-64.37095670572562,192.168.4.6,47776
-58.34333084793907,192.168.4.7,47792
-71.85509171942331,192.168.4.11,47792
-64.32709111455256,192.168.4.6,47792
-58.9014108673557,192.168.4.5,47792
-64.25275834368684,192.168.4.6,47872
-71.8605134727375,192.168.4.11,47872
-58.935607007879874,192.168.4.5,47872
-58.30151451895711,192.168.4.7,47872
-58.90648409899472,192.168.4.5,47888
-71.90266757359656,192.168.4.11,47888
-64.24469743391266,192.168.4.6,47888
-58.94052224603473,192.168.4.5,47920
-64.23690520355913,192.168.4.6,47920
-71.90623025600543,192.168.4.11,47920
-58.29212876117583,192.168.4.7,47968
-59.03575528836021,192.168.4.5,47968
-71.90962851680506,192.168.4.11,47968
-64.22937164144014,192.168.4.6,47968
-58.25190661751172,192.168.4.7,47984
-71.87696974022903,192.168.4.11,47984
-64.22208720307277,192.168.4.6,47984
-59.06576951816641,192.168.4.5,47984
-71.98811847539052,192.168.4.11,48000
-64.18332361078834,192.168.4.6,48000
-59.09484946282385,192.168.4.5,48000
