rssi,node,sequence
-66.16938847239858,192.168.4.6,53376
-59.32040643218815,192.168.4.3,53376
-70.55344584645665,192.168.4.12,53392
-66.16411595620713,192.168.4.6,53392
-51.87622518091303,192.168.4.5,53392
-59.31043321536537,192.168.4.3,53392
-73.47679607602385,192.168.4.7,53392
-63.01860149622861,192.168.4.10,53392
-51.91120464197984,192.168.4.5,53408
-70.5050916668648,192.168.4.12,53408
-59.33189719933917,192.168.4.3,53408
-82.56176905618663,192.168.4.11,53408
-73.46195483209992,192.168.4.7,53408
-66.19013432528453,192.168.4.6,53408
-63.08027632880005,192.168.4.10,53408
-59.383819841179005,192.168.4.3,53440
-52.00734880725288,192.168.4.5,53440
-63.07777757487973,192.168.4.10,53440
-66.18421605862535,192.168.4.6,53440
-59.34074601079876,192.168.4.3,53472
-70.48936966534501,192.168.4.12,53504
-59.33013969161104,192.168.4.3,53504
-66.17848200888372,192.168.4.6,53504
-73.41644855242406,192.168.4.7,53504
-63.0753566002968,192.168.4.10,53504
-52.0693735628689,192.168.4.5,53504
-82.60657705535846,192.168.4.11,53536
-52.12946768695301,192.168.4.5,53536
-59.288736755582455,192.168.4.3,53536
-73.27897779868384,192.168.4.7,53536
-70.50526405982941,192.168.4.12,53536
-66.23517996525719,192.168.4.6,53536
-63.07301098391715,192.168.4.10,53536
-59.27974931702798,192.168.4.3,53648
-66.22785957499869,192.168.4.6,53648
-52.21881802166444,192.168.4.5,53648
-70.6140446735093,192.168.4.12,53648
-63.03961150268104,192.168.4.10,53648
-73.64381776169752,192.168.4.7,53648
-52.27426042148208,192.168.4.5,53712
-59.30216838314847,192.168.4.3,53712
-63.06950538887924,192.168.4.10,53712
-70.68831224489666,192.168.4.12,53712
-66.28302056080547,192.168.4.6,53712
-73.62377767212709,192.168.4.7,53712
-70.72914109688638,192.168.4.12,53776
-63.09846876409343,192.168.4.10,53776
-66.30533780490411,192.168.4.6,53776
-52.3591038233453,192.168.4.5,53776
-73.57323443278912,192.168.4.7,53776
-59.32388961542584,192.168.4.3,53776
-66.32696038444683,192.168.4.6,53808
-63.12653059318066,192.168.4.10,53808
-52.50355981241847,192.168.4.5,53808
-59.34493473529386,192.168.4.3,53808
-73.58651833574147,192.168.4.7,53808
-70.7998259985284,192.168.4.12,53808
-82.68113986454534,192.168.4.11,53840
-66.34790992222683,192.168.4.6,53840
-63.18484578351486,192.168.4.10,53840
-59.33419803800437,192.168.4.3,53840
-52.51901237878436,192.168.4.5,53840
-70.83718373351552,192.168.4.12,53840
-63.21021895606328,192.168.4.10,53856
-59.3237955396348,192.168.4.3,53856
-52.59623744184732,192.168.4.5,53856
-73.50600798661374,192.168.4.7,53856
-70.96675938211544,192.168.4.12,53856
-66.39933411938866,192.168.4.6,53856
-73.39687679772938,192.168.4.7,53872
-59.313716837606975,192.168.4.3,53872
-66.41803089611878,192.168.4.6,53872
-70.96779405977814,192.168.4.12,53872
-63.23480233677697,192.168.4.10,53872
-52.63993199650511,192.168.4.5,53872
-71.03105032530421,192.168.4.12,53888
-82.7533760380617,192.168.4.11,53888
-63.22749368568925,192.168.4.10,53888
-66.43614570220925,192.168.4.6,53888
-52.713393221997656,192.168.4.5,53888
-71.09233759927196,192.168.4.12,53904
-63.25153934952064,192.168.4.10,53904
-59.30395185314627,192.168.4.3,53904
-82.82335851634097,192.168.4.11,53904
-66.42256990503105,192.168.4.6,53904
-73.2911425626188,192.168.4.7,53904
-52.75344109701785,192.168.4.5,53904
-52.82336915098752,192.168.4.5,53920
-59.29449082120221,192.168.4.3,53920
-66.40941667874054,192.168.4.6,53920
-73.18869954008026,192.168.4.7,53920
-63.27483654424258,192.168.4.10,53920
-71.0894634181494,192.168.4.12,53920
-52.9222473102064,192.168.4.5,53936
-71.08667870212196,192.168.4.12,53936
-59.28532428068279,192.168.4.3,53936
-66.39667287002247,192.168.4.6,53936
-63.26628175993009,192.168.4.10,53936
-73.18282591264995,192.168.4.7,53936
-52.955794236203495,192.168.4.5,53952
-59.338696551928216,192.168.4.3,53952
-63.32024686615582,192.168.4.10,53952
-73.11488137811482,192.168.4.7,53952
-66.41545247938627,192.168.4.6,53952
-71.08398066632182,192.168.4.12,53952
-66.43364754010508,192.168.4.6,53984
-63.34140540500763,192.168.4.10,53984
-82.89115792230346,192.168.4.11,53984
-52.98829695522576,192.168.4.5,53984
-59.48378774450602,192.168.4.3,53984
-71.11249346427986,192.168.4.12,53984
-73.39144721889745,192.168.4.7,53984
-71.14011874194118,192.168.4.12,54000
-66.45127624734137,192.168.4.6,54000
-82.92569534790657,192.168.4.11,54000
-52.864154283721575,192.168.4.5,54000
-63.36190534348479,192.168.4.10,54000
-59.56210923362804,192.168.4.3,54000
-73.28588214425048,192.168.4.7,54000
-52.930636191137474,192.168.4.5,54032
-63.38176718204886,192.168.4.10,54032
-66.46835622989491,192.168.4.6,54032
-59.63799282810475,192.168.4.3,54032
-66.45377782683016,192.168.4.6,54048
-63.40101078301415,192.168.4.10,54048
-52.83941505117571,192.168.4.5,54048
-71.19801096297854,192.168.4.12,54048
-59.61813419104441,192.168.4.3,54048
-73.52599828886487,192.168.4.7,54048
-66.40852646199092,192.168.4.6,54064
-82.99030170163547,192.168.4.11,54064
-59.56776694944156,192.168.4.3,54064
-63.41965539041431,192.168.4.10,54064
-52.93779374410621,192.168.4.5,54064
-73.54075246293606,192.168.4.7,54064
-71.22297433982415,192.168.4.12,54064
-63.40659286951012,192.168.4.10,54080
-53.03311022819216,192.168.4.5,54080
-66.36468362558851,192.168.4.6,54080
-59.5500942158145,192.168.4.3,54080
-73.52392055266132,192.168.4.7,54080
-53.187713290326194,192.168.4.5,54096
-59.56409831544763,192.168.4.3,54096
-71.2782875053677,192.168.4.12,54096
-66.3222054746078,192.168.4.6,54096
-63.45619049736209,192.168.4.10,54096
-71.26962530069883,192.168.4.12,54112
-66.3121762691,192.168.4.6,54112
-73.44535892101086,192.168.4.7,54112
-53.24412385798647,192.168.4.5,54112
-59.51541303728428,192.168.4.3,54112
-63.47311753270591,192.168.4.10,54112
-59.49936991108408,192.168.4.3,54160
-63.42726414060007,192.168.4.10,54160
-66.33358597802653,192.168.4.6,54160
-71.23010591135572,192.168.4.12,54160
-73.36924267772271,192.168.4.7,54160
-53.32990528266478,192.168.4.5,54160
-66.29207579765348,192.168.4.6,54208
-63.44509155707535,192.168.4.10,54208
-83.1463279850438,192.168.4.11,54208
-59.51495289208653,192.168.4.3,54208
-71.22294344885968,192.168.4.12,54208
-53.2573829405229,192.168.4.5,54208
-63.493490828390826,192.168.4.10,54224
-59.53005082551574,192.168.4.3,54224
-83.2663457276874,192.168.4.11,54224
-73.54451020806663,192.168.4.7,54224
-71.2782575381592,192.168.4.12,54224
-53.218244716484186,192.168.4.5,54224
-66.25185769439854,192.168.4.6,54224
-63.47813005594705,192.168.4.10,54240
-59.51355207346657,192.168.4.3,54240
-53.30483167183308,192.168.4.5,54240
-71.3629766674375,192.168.4.12,54240
-66.21289145003894,192.168.4.6,54240
-73.55868815131385,192.168.4.7,54240
-83.32033639077892,192.168.4.11,54240
-66.05063115469893,192.168.4.6,54272
-73.57242477831736,192.168.4.7,54272
-71.41393195595394,192.168.4.12,54272
-59.43531340298229,192.168.4.3,54272
-63.43212065398938,192.168.4.10,54272
-53.20196305801813,192.168.4.5,54272
-63.44979689791601,192.168.4.10,54288
-59.452890253094914,192.168.4.3,54288
-71.43217437306174,192.168.4.12,54288
-73.52348022902868,192.168.4.7,54288
-66.04905517214002,192.168.4.6,54288
-53.320183539766674,192.168.4.5,54288
-53.37247073779383,192.168.4.5,54304
-71.44984896015157,192.168.4.12,54304
-66.04752824479216,192.168.4.6,54304
-73.50718596762616,192.168.4.7,54304
-59.43879325832663,192.168.4.3,54304
-63.49804969442429,192.168.4.10,54304
-59.42513505712351,192.168.4.3,54320
-73.49139889636942,192.168.4.7,54320
-83.43492742474757,192.168.4.11,54320
-53.45425713836059,192.168.4.5,54320
-71.49810017524749,192.168.4.12,54320
-63.4825470230838,192.168.4.10,54320
-66.0460488457245,192.168.4.6,54320
-83.57708741866904,192.168.4.11,54336
-71.51372270054416,192.168.4.12,54336
-66.07574222992262,192.168.4.6,54336
-63.498653654813545,192.168.4.10,54336
-53.53349779499239,192.168.4.5,54336
-53.67252541271704,192.168.4.5,54352
-66.07338462167395,192.168.4.6,54352
-59.38077525718654,192.168.4.3,54352
-53.62046516250391,192.168.4.5,54368
-59.46230316844431,192.168.4.3,54368
-71.49773216878793,192.168.4.12,54368
-73.38272286814586,192.168.4.7,54368
-66.07110039809217,192.168.4.6,54368
-63.51425893859868,192.168.4.10,54368
-63.5605052312802,192.168.4.10,54384
-66.0688872749496,192.168.4.6,54384
-53.663405573383216,192.168.4.5,54384
-73.30855637038569,192.168.4.7,54384
-59.47903991441943,192.168.4.3,54384
-71.57561969339567,192.168.4.12,54384
-66.0978697723481,192.168.4.6,54416
-71.5888292820189,192.168.4.12,54416
-63.63643877519754,192.168.4.10,54416
-53.76726285265783,192.168.4.5,54416
-59.65088936616967,192.168.4.3,54416
-73.26782522446715,192.168.4.7,54416
-63.64775525410576,192.168.4.10,54432
-71.75726153996997,192.168.4.12,54432
-53.867887393791634,192.168.4.5,54432
-83.40341728582808,192.168.4.11,54432
-66.12595013905914,192.168.4.6,54432
-59.81738970455967,192.168.4.3,54432
-83.3285769760422,192.168.4.11,54448
-63.6587194873955,192.168.4.10,54448
-53.90312635873315,192.168.4.5,54448
-73.16610835859711,192.168.4.7,54448
-59.823073766423285,192.168.4.3,54448
-66.1842831882413,192.168.4.6,54448
-71.76481720322407,192.168.4.12,54448
-54.0306486433668,192.168.4.5,54464
-59.82858090197386,192.168.4.3,54464
-73.16093794130349,192.168.4.7,54464
-66.2096737872634,192.168.4.6,54464
-63.66934243937903,192.168.4.10,54464
-71.67875739123963,192.168.4.12,54464
-71.65762987169585,192.168.4.12,54480
-53.99856792019947,192.168.4.5,54480
-59.80278988602549,192.168.4.3,54480
-66.23427405973956,192.168.4.6,54480
-63.74188822386254,192.168.4.10,54480
-53.99861249616215,192.168.4.5,54512
-66.19585514169839,192.168.4.6,54544
-59.8400551245549,192.168.4.3,54544
-83.25606889716019,192.168.4.11,54544
-53.99865568462069,192.168.4.5,54544
-73.15592846285831,192.168.4.7,54544
-71.69941350407201,192.168.4.12,54544
-63.905556125139896,192.168.4.10,54544
-53.96757079800231,192.168.4.5,54576
-73.15107491370105,192.168.4.7,54576
-63.90849585540476,192.168.4.10,54576
-66.12750534728606,192.168.4.6,54576
-71.70876978713044,192.168.4.12,54576
-59.81390695386367,192.168.4.3,54576
-53.90632675170725,192.168.4.5,54592
-73.2086259722865,192.168.4.7,54592
-66.03015632717474,192.168.4.6,54592
-59.81969942219842,192.168.4.3,54592
-63.84909059617303,192.168.4.10,54592
-53.72248211021329,192.168.4.5,54608
-59.79418485826659,192.168.4.3,54608
-65.99809092764208,192.168.4.6,54608
-63.91604139776239,192.168.4.10,54608
-73.4511462311823,192.168.4.7,54640
-63.88752801442688,192.168.4.10,54640
-65.93589688786285,192.168.4.6,54640
-53.54435995182489,192.168.4.5,54640
-59.76946447943709,192.168.4.3,54640
-71.74896159497438,192.168.4.12,54640
-65.84451201418868,192.168.4.6,54656
-71.75677560575438,192.168.4.12,54656
-59.74551356530901,192.168.4.3,54656
-83.1858202102892,192.168.4.11,54656
-53.37178215429357,192.168.4.5,54656
-63.8599021604314,192.168.4.10,54656
-63.83313620980199,192.168.4.10,54688
-65.755971653299,192.168.4.6,54688
-71.7020928856392,192.168.4.12,54688
-83.11776036588581,192.168.4.11,54688
-59.69118143373797,192.168.4.3,54688
-73.53048379495691,192.168.4.7,54688
-53.39133652177069,192.168.4.5,54688
-63.8694568744048,192.168.4.10,54704
-65.6701872647632,192.168.4.6,54704
-59.669667215117634,192.168.4.3,54704
-71.68023901491947,192.168.4.12,54704
-53.25464857433799,192.168.4.5,54704
-63.842393517755774,192.168.4.10,54736
-73.54509831303395,192.168.4.7,54736
-71.59681188502438,192.168.4.12,54736
-65.61819979510085,192.168.4.6,54736
-59.67994939484374,192.168.4.3,54736
-53.18446873646106,192.168.4.5,54736
-53.11647336759756,192.168.4.5,54752
-73.52813116986383,192.168.4.7,54752
-63.90955276901105,192.168.4.10,54752
-71.57823507141417,192.168.4.12,54752
-59.689911523893,192.168.4.3,54752
-65.50557706386996,192.168.4.6,54752
-65.45871337196257,192.168.4.6,54768
-53.05059447235353,192.168.4.5,54768
-64.06800178258764,192.168.4.10,54768
-71.62248998945593,192.168.4.12,54768
-71.60311390138763,192.168.4.12,54784
-73.54281891582838,192.168.4.7,54784
-65.41330839371508,192.168.4.6,54784
-52.98676617181095,192.168.4.5,54784
-64.12813858256283,192.168.4.10,54784
-59.69956356440095,192.168.4.3,54784
-64.18640351932483,192.168.4.10,54800
-65.40044345469913,192.168.4.6,54800
-52.86267117768948,192.168.4.5,54800
-59.708915168414,192.168.4.3,54800
-83.05182103049272,192.168.4.11,54864
-71.58434092853724,192.168.4.12,54864
-53.67624075308174,192.168.4.5,54864
-59.71797568754152,192.168.4.3,54864
-65.3568522287158,192.168.4.6,54864
-64.1494746503309,192.168.4.10,54864
-73.3702889527118,192.168.4.7,54864
-73.483270071443,192.168.4.7,54912
-54.37110637722554,192.168.4.5,54912
-65.31461785518272,192.168.4.6,54912
-63.98918831507358,192.168.4.10,54912
-71.59727904221181,192.168.4.12,54912
-59.78900764329101,192.168.4.3,54912
-65.36707829072172,192.168.4.6,54960
-73.3437204384143,192.168.4.7,54960
-59.79557514549742,192.168.4.3,54960
-71.67206792108928,192.168.4.12,54960
-54.20392140005229,192.168.4.5,54960
-63.89614464226474,192.168.4.10,54960
-63.80599711625555,192.168.4.10,54976
-65.4179058043165,192.168.4.6,54976
-82.7699856707359,192.168.4.11,54976
-54.01081361489717,192.168.4.5,54976
-73.14626103793259,192.168.4.7,54976
-71.71340212109104,192.168.4.12,54976
-59.77081149247954,192.168.4.3,54976
-53.979350292659774,192.168.4.5,55008
-63.87428926126408,192.168.4.10,55008
-65.49827795370534,192.168.4.6,55008
-71.72232297926044,192.168.4.12,55008
-82.43465990672483,192.168.4.11,55008
-73.51522939263178,192.168.4.7,55008
-59.809072111602646,192.168.4.3,55008
-65.51389492044666,192.168.4.6,55040
-54.01111978025316,192.168.4.5,55040
-82.26545345495948,192.168.4.11,55040
-71.76209290096956,192.168.4.12,55040
-63.84707549192842,192.168.4.10,55040
-73.46806522981052,192.168.4.7,55040
-59.846141802676506,192.168.4.3,55040
-65.52902578205057,192.168.4.6,55072
-59.85093090526473,192.168.4.3,55072
-63.75845533106328,192.168.4.10,55072
-73.45349588208101,192.168.4.7,55072
-53.88626673905364,192.168.4.5,55072
-71.8317516540098,192.168.4.12,55072
-63.73484709410798,192.168.4.10,55088
-73.40825328583233,192.168.4.7,55088
-59.91782439890928,192.168.4.3,55088
-53.889806883521686,192.168.4.5,55088
-71.8369886764636,192.168.4.12,55088
-65.54368566938392,192.168.4.6,55088
-82.16378616707154,192.168.4.11,55088
-65.55788924233879,192.168.4.6,55120
-63.743100437874496,192.168.4.10,55120
-73.4266724345532,192.168.4.7,55120
-53.92436356450867,192.168.4.5,55120
-81.97188442587881,192.168.4.11,55120
-71.87318942634228,192.168.4.12,55120
-59.98263571672011,192.168.4.3,55120
-63.78222361492987,192.168.4.10,55136
-65.57165070449248,192.168.4.6,55136
-71.93939010261988,192.168.4.12,55136
-53.92671787938525,192.168.4.5,55136
-81.84822650029209,192.168.4.11,55136
-59.983176210077055,192.168.4.3,55136
-53.83561872336843,192.168.4.5,55152
-59.95257314971056,192.168.4.3,55152
-73.19550430686445,192.168.4.7,55152
-65.55385708742396,192.168.4.6,55152
-81.75955291942668,192.168.4.11,55152
-71.9724034288071,192.168.4.12,55152
-63.75787554951701,192.168.4.10,55152
-81.70477358239228,192.168.4.11,55168
-72.00438915730439,192.168.4.12,55168
-53.71622845664832,192.168.4.5,55168
-59.95404939246892,192.168.4.3,55168
-63.73428535999405,192.168.4.10,55168
-65.53661732749092,192.168.4.6,55168
-73.00265843906845,192.168.4.7,55168
-53.78731479581752,192.168.4.5,55200
-59.95547968461575,192.168.4.3,55200
-63.71142945614068,192.168.4.10,55200
-72.84694198165862,192.168.4.7,55200
-72.00425253716028,192.168.4.12,55200
-65.58216764454042,192.168.4.6,55200
-59.89461199683222,192.168.4.3,55232
-63.72041171416202,192.168.4.10,55232
-72.69607247394245,192.168.4.7,55232
-81.58943591895654,192.168.4.11,55232
-53.82506172016418,192.168.4.5,55232
-65.56404666958875,192.168.4.6,55232
-72.03524690587413,192.168.4.12,55232
-65.57761647108106,192.168.4.6,55248
-53.768253517674445,192.168.4.5,55248
-72.06527652062505,192.168.4.12,55248
-63.76024111575077,192.168.4.10,55248
-59.86676565095901,192.168.4.3,55248
-59.83978607079896,192.168.4.3,55280
-72.73665948738879,192.168.4.7,55280
-65.590763889016,192.168.4.6,55280
-63.79883075802292,192.168.4.10,55280
-72.0321179401637,192.168.4.12,55280
-81.50882200847285,192.168.4.11,55280
-53.588706650831845,192.168.4.5,55280
-63.77396576740035,192.168.4.10,55312
-72.8693633773519,192.168.4.7,55312
-53.57038213817589,192.168.4.5,55312
-72.09337168372294,192.168.4.12,55312
-59.81364627676627,192.168.4.3,55312
-65.5412486114727,192.168.4.6,55312
-81.33732395717114,192.168.4.11,55312
-81.20229770714593,192.168.4.11,55344
-65.49327458263235,192.168.4.6,55344
-63.74987474278303,192.168.4.10,55344
-59.7883201290618,192.168.4.3,55344
-53.58375473712816,192.168.4.5,55344
-72.84230293044112,192.168.4.7,55344
-72.12159206281918,192.168.4.12,55344
-59.79490903117514,192.168.4.3,55424
-72.97171847932512,192.168.4.7,55424
-65.47792055807281,192.168.4.6,55424
-53.53445763193319,192.168.4.5,55424
-63.78878705580736,192.168.4.10,55424
-63.79536142434935,192.168.4.10,55440
-72.148934033364,192.168.4.12,55440
-59.73903938307827,192.168.4.3,55440
-65.46304445409635,192.168.4.6,55440
-53.58007517267944,192.168.4.5,55440
-63.73947769208954,192.168.4.10,55456
-65.51088485372847,192.168.4.6,55456
-81.1337380685057,192.168.4.11,55456
-72.20655167145357,192.168.4.12,55456
-53.59314605915108,192.168.4.5,55456
-65.52610940860212,192.168.4.6,55472
-73.12823247981979,192.168.4.7,55472
-72.20012239256613,192.168.4.12,55472
-53.60581009167126,192.168.4.5,55472
-63.71646016890843,192.168.4.10,55472
-81.03618261087938,192.168.4.11,55472
-59.716035504045095,192.168.4.3,55472
-80.91053440562678,192.168.4.11,55488
-72.22501996967864,192.168.4.12,55488
-65.50973334334127,192.168.4.6,55488
-53.649206663656805,192.168.4.5,55488
-63.75641256778283,192.168.4.10,55488
-59.66262093098524,192.168.4.3,55488
-80.78879857950322,192.168.4.11,55536
-65.64950065895918,192.168.4.6,55536
-63.91962830200852,192.168.4.10,55536
-53.72237917164718,192.168.4.5,55536
-59.610868978933,192.168.4.3,55536
-72.1868890998826,192.168.4.12,55536
-72.24332531873718,192.168.4.12,55552
-53.6376404119512,192.168.4.5,55552
-64.0777636635334,192.168.4.10,55552
-80.63972321650976,192.168.4.11,55552
-59.591854625452,192.168.4.3,55552
-65.66041055713225,192.168.4.6,55552
-73.21762123293833,192.168.4.7,55568
-65.63985413638314,192.168.4.6,55568
-80.40190006956736,192.168.4.11,55568
-53.680046210128445,192.168.4.5,55568
-59.69793904463227,192.168.4.3,55568
-64.16872332665787,192.168.4.10,55568
-72.20462466381922,192.168.4.12,55568
-59.76959467324681,192.168.4.3,55600
-64.35023190409174,192.168.4.10,55600
-65.58881084034101,192.168.4.6,55600
-72.26050883170447,192.168.4.12,55600
-53.814512242518994,192.168.4.5,55600
-80.23374095692074,192.168.4.11,55600
-59.8078931669876,192.168.4.3,55616
-65.53935635518933,192.168.4.6,55616
-53.94479278707736,192.168.4.5,55616
-64.49496398209456,192.168.4.10,55616
-80.1642058392135,192.168.4.11,55648
-53.82200428974684,192.168.4.5,55648
-72.2835267753594,192.168.4.12,55648
-72.9929602366341,192.168.4.7,55648
-65.39806103817453,192.168.4.6,55648
-59.90725301275713,192.168.4.3,55648
-64.60406429305053,192.168.4.10,55648
-60.00352011144188,192.168.4.3,55664
-53.88979817267649,192.168.4.5,55664
-80.09683567147674,192.168.4.11,55664
-72.39920844191717,192.168.4.12,55664
-65.3234172411358,192.168.4.6,55664
-64.67864193754214,192.168.4.10,55664
-72.71303873464169,192.168.4.7,55664
-65.28222359079402,192.168.4.6,55696
-64.75089822365777,192.168.4.10,55696
-72.87760458155986,192.168.4.7,55696
-60.06566400072808,192.168.4.3,55696
-53.83097493650272,192.168.4.5,55696
-79.93817564753725,192.168.4.11,55696
-72.48016258362196,192.168.4.12,55696
-64.75865194742788,192.168.4.10,55712
-60.09474682455341,192.168.4.3,55712
-53.77398267529082,192.168.4.5,55712
-72.72578067401575,192.168.4.7,55712
-65.27343889345778,192.168.4.6,55712
-60.15405112457489,192.168.4.3,55728
-64.79729105320108,192.168.4.10,55728
-72.64093602107005,192.168.4.7,55728
-65.2960543643935,192.168.4.6,55728
-53.87439804326844,192.168.4.5,55728
-65.28683916031665,192.168.4.6,55744
-72.49634342345506,192.168.4.12,55744
-60.1803827462924,192.168.4.3,55744
-64.83472744989312,192.168.4.10,55744
-53.81605416278958,192.168.4.5,55744
-79.78445529541546,192.168.4.11,55744
-72.51202060654673,192.168.4.12,55760
-60.17476802136513,192.168.4.3,55760
-64.93325203387191,192.168.4.10,55760
-79.66664959781428,192.168.4.11,55760
-72.80774618392425,192.168.4.7,55760
-53.759526336494325,192.168.4.5,55760
-65.27791079540593,192.168.4.6,55760
-72.65809674545297,192.168.4.7,55776
-60.10707460573947,192.168.4.3,55776
-64.96645640971894,192.168.4.10,55776
-53.82926495368071,192.168.4.5,55776
-72.55833654157593,192.168.4.12,55776
-65.39376725866693,192.168.4.6,55776
-79.5525115287324,192.168.4.11,55776
-72.54095735004827,192.168.4.12,55824
-53.86570610652219,192.168.4.5,55824
-72.66873907713493,192.168.4.7,55824
-79.47305544935566,192.168.4.11,55824
-60.13486845281811,192.168.4.3,55824
-64.99862724188019,192.168.4.10,55824
-65.53714421845633,192.168.4.6,55824
-72.6790501476899,192.168.4.7,55840
-53.80763277764323,192.168.4.5,55840
-72.61749930964761,192.168.4.12,55840
-65.02979670119643,192.168.4.10,55840
-65.58267813441142,192.168.4.6,55840
-60.25517735636139,192.168.4.3,55840
-65.12224941674624,192.168.4.10,55856
-65.6890481871154,192.168.4.6,55856
-60.309487978525965,192.168.4.3,55856
-72.66053203686388,192.168.4.12,55856
-79.42720148117876,192.168.4.11,55856
-53.90700072789679,192.168.4.5,55856
-72.68904026820694,192.168.4.7,55856
-72.63997183385435,192.168.4.12,55872
-53.9721489495887,192.168.4.5,55872
-60.330981359314734,192.168.4.3,55872
-65.82323401726885,192.168.4.6,55872
-79.38277502966442,192.168.4.11,55872
-65.14957092195547,192.168.4.10,55872
-72.60533922913719,192.168.4.7,55872
-65.89098962277262,192.168.4.6,55888
-65.17604199802564,192.168.4.10,55888
-53.87963567391471,192.168.4.5,55888
-60.3518057214523,192.168.4.3,55888
-72.21297620080529,192.168.4.7,55920
-53.72774857542315,192.168.4.5,55920
-65.83212930067883,192.168.4.6,55920
-60.34085515999051,192.168.4.3,55920
-65.13943565663571,192.168.4.10,55920
-72.65117833368508,192.168.4.12,55920
-79.3086033731922,192.168.4.11,55920
-53.767349601057695,192.168.4.5,55968
-65.68172092003114,192.168.4.6,55968
-60.236865265779855,192.168.4.3,55968
-71.86395288726786,192.168.4.7,55968
-60.26061915407,192.168.4.3,55984
-71.4946667989643,192.168.4.7,55984
-65.59824771893068,192.168.4.6,55984
-53.86797143478503,192.168.4.5,55984
-65.07284202130377,192.168.4.10,55984
-72.6931627425374,192.168.4.12,56016
-60.28363366150519,192.168.4.3,56016
-71.41701597326379,192.168.4.7,56016
-53.80982759369351,192.168.4.5,56016
-65.64187968270332,192.168.4.6,56016
-79.26786894176361,192.168.4.11,56016
-65.00832122811616,192.168.4.10,56016
-72.70271358320863,192.168.4.12,56032
-60.2748050733069,192.168.4.3,56032
-65.68415352614494,192.168.4.6,56032
-71.37290889663014,192.168.4.7,56032
-53.72236685096189,192.168.4.5,56032
-79.22840261088147,192.168.4.11,56032
-64.97693548588354,192.168.4.10,56032
-71.29904799744605,192.168.4.7,56080
-79.19016489325293,192.168.4.11,56080
-53.76213539206202,192.168.4.5,56080
-64.91539994959827,192.168.4.10,56080
-60.26625129018488,192.168.4.3,56080
-65.72511152310024,192.168.4.6,56080
-72.74309386798394,192.168.4.12,56080
-60.257963758355736,192.168.4.3,56096
-71.22748614706121,192.168.4.7,56096
-72.81334397690036,192.168.4.12,56096
-65.79592136083504,192.168.4.6,56096
-79.12198960909329,192.168.4.11,56096
-64.91803327248839,192.168.4.10,56096
-65.89565384917597,192.168.4.6,56128
-71.46941909985014,192.168.4.7,56128
-72.75690050778591,192.168.4.12,56128
-54.04967990246081,192.168.4.5,56128
-78.90029738598308,192.168.4.11,56128
-64.9205846286472,192.168.4.10,56128
-60.24993419028739,192.168.4.3,56128
-71.36142742313423,192.168.4.7,56160
-72.79559413046395,192.168.4.12,56160
-65.9300285328219,192.168.4.6,56160
-54.079260258825215,192.168.4.5,56160
-60.2110278271438,192.168.4.3,56160
-78.87227312597281,192.168.4.11,56160
-64.86080311038602,192.168.4.10,56160
-64.83400912481373,192.168.4.10,56176
-60.17333249183748,192.168.4.3,56176
-53.95228622927104,192.168.4.5,56176
-72.80195661683037,192.168.4.12,56176
-71.2256704434699,192.168.4.7,56176
-65.99445997424911,192.168.4.6,56176
-78.90737668861198,192.168.4.11,56176
-64.77692241891357,192.168.4.10,56192
-71.15639259781364,192.168.4.7,56192
-66.08801260488971,192.168.4.6,56192
-60.13681048903219,192.168.4.3,56192
-72.77699432958345,192.168.4.12,56192
-78.8168768666866,192.168.4.11,56192
-53.79813775672996,192.168.4.5,56192
-71.08927114530336,192.168.4.7,56208
-78.76032185149,192.168.4.11,56208
-53.83554779734889,192.168.4.5,56208
-64.75273936496308,192.168.4.10,56208
-72.78393576690664,192.168.4.12,56208
-66.14752651886646,192.168.4.6,56208
-60.13255202598066,192.168.4.3,56208
-72.79066113997102,192.168.4.12,56224
-66.20518795935078,192.168.4.6,56224
-71.05536569540845,192.168.4.7,56224
-60.09729938570302,192.168.4.3,56224
-53.71615973961602,192.168.4.5,56224
-64.69818232095194,192.168.4.10,56224
-78.73665489805705,192.168.4.11,56224
-64.80095710649343,192.168.4.10,56240
-60.09427077406807,192.168.4.3,56240
-78.68259717970919,192.168.4.11,56240
-53.60048784163558,192.168.4.5,56240
-66.22992785854005,192.168.4.6,56240
-72.797177174152,192.168.4.12,56240
-71.02251561144537,192.168.4.7,56240
-78.47458497692824,192.168.4.11,56256
-66.25389768558374,192.168.4.6,56256
-71.23970188939872,192.168.4.7,56256
-53.488416431508426,192.168.4.5,56256
-60.122463162454665,192.168.4.3,56256
-72.83461711546538,192.168.4.12,56256
-60.11865128475456,192.168.4.3,56272
-71.13886056125033,192.168.4.7,56272
-72.80863821391578,192.168.4.12,56272
-53.34870670859911,192.168.4.5,56272
-64.74489920194026,192.168.4.10,56272
-78.4909397830764,192.168.4.11,56272
-66.24599468107014,192.168.4.6,56272
-72.81459468054194,192.168.4.12,56288
-66.26946440047558,192.168.4.6,56288
-60.11495805833984,192.168.4.3,56288
-71.13453828597267,192.168.4.7,56288
-53.2133456924108,192.168.4.5,56288
-64.78396638486102,192.168.4.10,56288
-78.47565812201066,192.168.4.11,56288
-71.06809708802089,192.168.4.7,56304
-60.14250651922315,192.168.4.3,56304
-66.29220358427827,192.168.4.6,56304
-53.113324751147765,192.168.4.5,56304
