sender, sequence, rssi
192.168.4.10, 39136, -66
192.168.4.10, 39152, -66
192.168.4.10, 39184, -67
192.168.4.10, 39216, -65
192.168.4.10, 39232, -66
192.168.4.10, 39264, -65
192.168.4.10, 39280, -68
192.168.4.10, 39296, -66
192.168.4.10, 39312, -66
192.168.4.10, 39328, -66
192.168.4.10, 39344, -65
192.168.4.10, 39360, -67
192.168.4.10, 39376, -66
192.168.4.10, 39392, -67
192.168.4.10, 39440, -64
192.168.4.10, 39456, -67
192.168.4.10, 39520, -66
192.168.4.10, 39536, -66
192.168.4.10, 39552, -66
192.168.4.10, 39568, -65
192.168.4.10, 39584, -66
192.168.4.12, 39808, -64
192.168.4.12, 39824, -63
192.168.4.12, 39840, -63
192.168.4.12, 39856, -64
192.168.4.12, 39872, -63
192.168.4.12, 39888, -63
192.168.4.12, 39904, -63
192.168.4.12, 39920, -62
192.168.4.12, 39936, -65
192.168.4.12, 39952, -64
192.168.4.12, 39968, -64
192.168.4.12, 39984, -63
192.168.4.12, 40000, -64
192.168.4.12, 40016, -64
192.168.4.12, 40032, -64
192.168.4.12, 40048, -63
192.168.4.12, 40064, -62
192.168.4.12, 40080, -62
192.168.4.12, 40112, -63
192.168.4.12, 40128, -62
192.168.4.12, 40160, -63
192.168.4.12, 40176, -64
192.168.4.12, 40192, -64
192.168.4.12, 40208, -63
192.168.4.12, 40224, -63
192.168.4.12, 40240, -66
192.168.4.12, 40256, -66
192.168.4.12, 40272, -67
192.168.4.12, 40288, -66
192.168.4.12, 40304, -64
192.168.4.2, 24688, -61
192.168.4.2, 24704, -63
192.168.4.2, 24720, -64
192.168.4.2, 24736, -65
192.168.4.2, 24752, -64
192.168.4.2, 24768, -64
192.168.4.2, 24784, -66
192.168.4.2, 24800, -66
192.168.4.2, 24816, -79
192.168.4.2, 24848, -64
192.168.4.2, 24864, -66
192.168.4.2, 24880, -61
192.168.4.2, 24896, -65
192.168.4.2, 24912, -59
192.168.4.2, 24928, -61
192.168.4.2, 24944, -62
192.168.4.2, 24960, -62
192.168.4.2, 24976, -62
192.168.4.2, 25008, -61
192.168.4.2, 25024, -62
192.168.4.2, 25040, -62
192.168.4.2, 25056, -62
192.168.4.2, 25072, -61
192.168.4.2, 25120, -62
192.168.4.2, 25152, -71
192.168.4.2, 25184, -63
192.168.4.2, 25200, -62
192.168.4.2, 25232, -62
