sender,sequence,rssi
192.168.4.6, 55488, -92
192.168.4.6, 55520, -84
192.168.4.6, 55568, -80
192.168.4.6, 55648, -93
192.168.4.6, 55680, -89
192.168.4.6, 55696, -90
192.168.4.6, 55712, -89
192.168.4.6, 55808, -89
192.168.4.6, 55824, -80
192.168.4.6, 55840, -84
192.168.4.6, 55936, -83
192.168.4.6, 55968, -81
192.168.4.6, 55984, -83
192.168.4.6, 56000, -88
192.168.4.6, 56032, -90
192.168.4.6, 56048, -86
192.168.4.6, 56064, -87
192.168.4.6, 56160, -83
192.168.4.6, 56192, -82
192.168.4.6, 56224, -83
192.168.4.6, 56368, -87
192.168.4.6, 56384, -84
192.168.4.6, 56416, -82
192.168.4.6, 56432, -85
192.168.4.6, 56448, -85
192.168.4.6, 56752, -87
192.168.4.6, 56784, -87
192.168.4.6, 56848, -90
192.168.4.6, 56864, -87
192.168.4.6, 56928, -82
192.168.4.6, 56960, -90
192.168.4.6, 57024, -90
192.168.4.6, 57088, -89
192.168.4.6, 57136, -92
192.168.4.6, 57168, -86
192.168.4.6, 57376, -89
192.168.4.6, 57408, -89
192.168.4.6, 57488, -89
192.168.4.6, 57632, -89
192.168.4.6, 57840, -90
192.168.4.6, 57888, -89
192.168.4.6, 58304, -86
192.168.4.6, 58640, -93
192.168.4.6, 58688, -92
192.168.4.6, 58720, -91
192.168.4.6, 58752, -95
192.168.4.6, 58816, -90
192.168.4.6, 58832, -89
192.168.4.6, 58896, -90
192.168.4.6, 58912, -92
192.168.4.6, 58976, -92
192.168.4.6, 59008, -92
192.168.4.6, 59040, -84
192.168.4.6, 59136, -97
192.168.4.6, 59168, -90
192.168.4.6, 59200, -90
192.168.4.6, 59280, -89
192.168.4.6, 59376, -88
192.168.4.6, 59424, -90
192.168.4.6, 59440, -88
192.168.4.6, 59520, -93
192.168.4.6, 59536, -90
192.168.4.6, 59552, -92
192.168.4.6, 59600, -88
192.168.4.6, 59648, -87
192.168.4.6, 59696, -93
192.168.4.6, 59728, -92
192.168.4.6, 59760, -92
192.168.4.6, 60112, -93
192.168.4.6, 60432, -90
192.168.4.6, 60864, -93
192.168.4.6, 62992, -94
192.168.4.6, 63008, -90
192.168.4.6, 63152, -91
192.168.4.6, 63168, -92
192.168.4.6, 63232, -91
192.168.4.6, 63280, -89
192.168.4.6, 63360, -90
192.168.4.6, 63392, -89
192.168.4.6, 63472, -92
192.168.4.6, 63488, -90
192.168.4.6, 63520, -91
192.168.4.6, 63536, -93
192.168.4.6, 63552, -86
192.168.4.6, 63568, -87
192.168.4.6, 63616, -94
192.168.4.6, 63632, -89
192.168.4.6, 63648, -89
192.168.4.6, 63696, -93
192.168.4.6, 63744, -91
192.168.4.6, 63792, -90
192.168.4.6, 63936, -91
192.168.4.6, 63984, -91
192.168.4.6, 64016, -93
192.168.4.6, 64064, -92
192.168.4.6, 64112, -94
192.168.4.6, 64160, -91
192.168.4.6, 64192, -97
192.168.4.6, 64240, -90
192.168.4.6, 64368, -89
192.168.4.6, 64400, -92
192.168.4.6, 64416, -90
192.168.4.6, 64544, -90
192.168.4.6, 64608, -91
192.168.4.6, 64704, -91
192.168.4.6, 64736, -93
192.168.4.6, 64784, -91
192.168.4.6, 64864, -92
192.168.4.6, 64896, -92
192.168.4.6, 64912, -89
192.168.4.6, 64944, -89
192.168.4.6, 65296, -54
192.168.4.6, 65376, -67
192.168.4.6, 65424, -60
192.168.4.6, 32, -57
192.168.4.6, 64, -58
192.168.4.6, 96, -46
192.168.4.6, 128, -54
192.168.4.6, 144, -61
192.168.4.6, 160, -57
192.168.4.6, 192, -46
192.168.4.6, 224, -54
192.168.4.6, 240, -44
192.168.4.6, 320, -51
192.168.4.6, 336, -43
192.168.4.6, 384, -43
192.168.4.6, 400, -49
192.168.4.6, 416, -50
192.168.4.6, 432, -42
192.168.4.6, 448, -41
192.168.4.6, 464, -42
192.168.4.6, 480, -42
192.168.4.6, 496, -42
192.168.4.6, 512, -41
192.168.4.6, 528, -42
192.168.4.6, 576, -42
192.168.4.6, 592, -47
192.168.4.6, 608, -51
192.168.4.6, 624, -42
192.168.4.6, 640, -41
192.168.4.6, 656, -42
192.168.4.6, 672, -41
192.168.4.6, 688, -41
192.168.4.6, 704, -41
192.168.4.6, 720, -46
192.168.4.6, 752, -42
192.168.4.6, 784, -42
192.168.4.6, 816, -47
192.168.4.6, 864, -44
192.168.4.6, 880, -43
192.168.4.6, 912, -48
192.168.4.6, 944, -44
192.168.4.6, 960, -45
192.168.4.6, 992, -42
192.168.4.6, 1008, -48
192.168.4.6, 1040, -40
192.168.4.6, 1056, -42
192.168.4.6, 1072, -42
192.168.4.6, 1088, -40
192.168.4.6, 1104, -41
192.168.4.6, 1120, -41
192.168.4.6, 1136, -39
192.168.4.6, 1152, -41
192.168.4.6, 1168, -41
192.168.4.6, 1184, -41
192.168.4.6, 1200, -40
192.168.4.6, 1216, -40
192.168.4.6, 1232, -39
192.168.4.6, 1248, -40
192.168.4.6, 1264, -40
192.168.4.6, 1312, -41
192.168.4.6, 1328, -39
192.168.4.6, 1344, -39
192.168.4.6, 1360, -40
192.168.4.6, 1376, -39
192.168.4.6, 1392, -39
192.168.4.6, 1408, -39
192.168.4.6, 1424, -41
192.168.4.6, 1440, -41
192.168.4.6, 1456, -46
192.168.4.6, 1472, -39
192.168.4.6, 1488, -40
192.168.4.6, 1504, -40
192.168.4.6, 1520, -41
192.168.4.6, 1536, -39
192.168.4.6, 1552, -42
192.168.4.6, 1584, -39
