distance,rssi
1.1,-44.04168673783911
1.1,-44.071518498446046
1.1,-44.1315507374701
1.1,-44.002939186859855
1.1,-44.06510564534896
1.1,-44.094207820704675
1.1,-44.122403962052864
1.1,-44.21197946313547
1.1,-44.26763781383293
1.1,-44.29043505275382
1.1,-44.15688124641984
1.1,-44.21425416476966
1.1,-44.269841011077744
1.1,-44.29256940077265
1.1,-44.158950630983135
1.1,-44.18513068944949
1.1,-44.023729076059595
1.1,-43.92960729403071
1.1,-44.025181422494896
1.1,-44.05552518462626
1.1,-44.084924367919804
1.1,-44.1756633729219
1.1,-44.04568562431383
1.1,-44.10651835912989
1.1,-44.165457450373744
1.1,-44.03579790424518
1.1,-43.91017446015559
1.1,-43.97522499023732
1.1,-43.85148728066976
1.1,-43.73160129846813
1.1,-43.80221011501209
1.1,-43.68385820143595
1.1,-43.60031744763069
1.1,-43.48825004895349
1.1,-43.56643345591321
1.1,-43.64218319253256
1.1,-43.746702044086554
1.1,-43.81684046746558
1.1,-43.72916069997097
1.1,-43.799845057700416
2.0,-44.17959878983121
2.0,-44.57865872143224
2.0,-44.93417003909027
2.0,-45.30974216214281
2.0,-45.6113699286736
2.0,-45.93473574964556
2.0,-46.24803609225818
2.0,-46.55158427623183
2.0,-46.814556999152224
2.0,-47.10047099474405
2.0,-47.40861216603713
2.0,-47.64490811238505
2.0,-47.87384885979188
2.0,-48.15791701976206
2.0,-48.40201615902227
2.0,-48.60739040446987
2.0,-48.837498781096066
2.0,-49.091571388400354
2.0,-49.30660868526977
2.0,-49.54607932678679
2.0,-49.77809598221694
2.0,-49.971763883837134
2.0,-50.19053028927885
2.0,-50.402487175578926
2.0,-50.57671972435723
2.0,-50.714402181526125
2.0,-50.91005256261405
2.0,-51.06848619093143
2.0,-51.22198827934608
2.0,-51.37071233230798
2.0,-51.54593383979969
2.0,-51.653447733934804
2.0,-51.78874182172749
2.0,-51.950951392905765
2.0,-52.10811189719729
2.0,-52.229253742353535
2.0,-52.34662482922247
2.0,-52.42921577856724
2.0,-52.50923593646355
2.0,-52.617892072496886
2.0,-52.72316609222455
2.0,-52.825163270424525
2.0,-52.955112350355826
2.0,-53.049889789950065
2.0,-53.11059037019197
2.0,-53.23165502257925
2.0,-53.34895132360182
2.0,-53.4314698291365
2.0,-53.48029306038489
2.0,-53.55872332216315
2.0,-53.60358556508756
2.0,-53.678178130216565
2.0,-53.78157560858621
2.0,-53.85062792178453
2.0,-53.91753086070805
2.0,-53.98235132849449
2.0,-54.04515414579244
2.0,-54.10600211558364
2.0,-54.19608282107458
2.0,-54.25223287257147
2.0,-54.33776189010665
2.0,-54.42062866778441
2.0,-54.500916072540605
2.0,-54.578704391923814
2.0,-54.622944681155545
2.0,-54.66580791436655
2.0,-54.738463687603826
2.0,-54.77773119098018
2.0,-54.81577642503218
2.0,-54.88376416717755
2.0,-54.918508940746754
2.0,-54.95217222287953
2.0,-54.953660945262406
2.0,-55.0173567915382
2.0,-55.04794326269231
2.0,-55.10870440806144
2.0,-55.16757425735786
2.0,-55.19348494950285
2.0,-55.187462395553624
2.0,-55.21275403480062
2.0,-55.23725842792702
2.0,-55.22987334876406
2.0,-55.25384487348158
2.0,-55.308196973363444
2.0,-55.3297305396209
2.0,-55.350593836321536
2.0,-55.339680996567374
2.0,-55.39136129813689
2.0,-55.379179500644305
2.0,-55.42963034275533
2.0,-55.47851081504442
2.0,-55.52586979799878
2.0,-55.54062792072779
2.0,-55.586053401182795
2.0,-55.59893820511816
2.0,-55.61142194722798
2.0,-55.62351711125715
2.0,-55.63523579237222
2.0,-55.6154629795859
2.0,-55.62743235945765
2.0,-55.670155901283074
2.0,-55.64929613976093
2.0,-55.62908567441042
2.0,-55.67175775385044
2.0,-55.681974861464234
2.0,-55.69187394392657
2.0,-55.73259162980558
2.0,-55.74091517780188
2.0,-55.74897964096728
2.0,-55.75679308376572
2.0,-55.73323659021944
2.0,-55.74154006269159
2.0,-55.71845834582449
2.0,-55.6960950873208
2.0,-55.70555465329265
2.0,-55.745846503273214
2.0,-55.75375747037968
2.0,-55.76142219495185
2.0,-55.79997507104882
2.0,-55.80620119287074
2.0,-55.78110678656409
2.0,-55.78792021636677
2.0,-55.76339483707836
2.0,-55.80188631123341
2.0,-55.839179671685066
2.0,-55.84418548250834
2.0,-55.880162208093985
2.0,-55.852765637323095
2.0,-55.857348561469685
2.0,-55.86178883417647
2.0,-55.83496416645257
2.0,-55.8712279214215
2.0,-55.90636290430354
2.0,-55.940404250082324
2.0,-55.97338600010431
2.0,-55.974214406873244
2.0,-56.006143757293046
2.0,-56.0370792514648
2.0,-56.03592509564407
2.0,-56.00368013568233
2.0,-56.034692314330066
2.0,-56.064739185288104
2.0,-56.06272406619702
2.0,-56.02964494194339
2.0,-55.99759546263525
2.0,-55.96654357879298
2.0,-55.99871169698097
2.0,-55.998751797640196
2.0,-56.061044108540244
2.0,-56.09027073432359
2.0,-56.11858763083911
2.0,-56.114896385765356
2.0,-56.11132003707761
2.0,-56.07672827921095
2.0,-56.07433997884079
2.0,-56.0720260184496
2.0,-56.03865735486327
2.0,-56.06858080705932
2.0,-56.09757284006111
2.0,-56.09453571669012
2.0,-56.091593129035935
2.0,-56.088742134510895
2.0,-56.11710661133039
2.0,-56.08233473634145
2.0,-56.07977192529886
2.0,-56.07728888618164
2.0,-56.043756406742574
2.0,-56.042394412918796
2.0,-56.04107481350797
2.0,-56.03979628891068
2.0,-56.069684289809004
2.0,-56.036388516583806
2.0,-56.03525586108189
2.0,-56.03415846144108
2.0,-56.064221949467296
2.0,-56.093349659442524
2.0,-56.090443989871666
2.0,-56.08762876429072
2.0,-56.053774438269386
2.0,-56.05210061589125
2.0,-56.05047889412902
2.0,-56.04890765126094
2.0,-56.01625858684009
2.0,-56.01575251021028
2.0,-55.98413545688691
2.0,-55.98462926822433
2.0,-55.953980979626444
2.0,-55.95541340121182
2.0,-55.92567450699508
2.0,-55.92798801648874
2.0,-55.930229513998874
2.0,-55.932401241022994
2.0,-55.96563209849109
2.0,-55.966701858854634
2.0,-55.96773832107702
2.0,-55.93761579241773
2.0,-55.93955760875367
3.0,-56.19045281631941
3.0,-56.43353847670058
3.0,-56.637930946355134
3.0,-56.804834617752924
3.0,-56.93541639456555
3.0,-57.12418704617716
3.0,-57.338208614036816
3.0,-57.51444166130767
3.0,-57.716315879441716
3.0,-57.84965295505029
3.0,-57.97883968361364
3.0,-58.13513198106255
3.0,-58.25543268129009
3.0,-58.37198881419872
3.0,-58.45379020671926
3.0,-58.59529884785057
3.0,-58.67014932942541
3.0,-58.77379668953163
3.0,-58.87421784632725
3.0,-58.971513220969086
3.0,-59.034653379629795
3.0,-59.158081650074024
3.0,-59.24654127296625
3.0,-59.332247437131365
3.0,-59.41528584873354
3.0,-59.557993004588226
3.0,-59.66513142424549
3.0,-59.73780824612502
3.0,-59.839349605452526
3.0,-59.90660358518354
3.0,-59.971764168499696
3.0,-60.003769786782456
3.0,-60.034779174851984
3.0,-60.06482334209635
3.0,-60.12505906188464
3.0,-60.152293111532956
3.0,-60.24093291269645
3.0,-60.35794037597444
3.0,-60.377925592022905
3.0,-60.39728873366339
3.0,-60.416049164037524
3.0,-60.4653523727775
3.0,-60.48199420468844
3.0,-60.52924476000586
3.0,-60.543897830881484
3.0,-60.558094799587984
3.0,-60.60297659229585
3.0,-60.58420790319245
3.0,-60.59715015119402
3.0,-60.671943007750336
3.0,-60.713281078112615
3.0,-60.753332429553
3.0,-60.79213711342293
3.0,-60.86086066360805
3.0,-60.896318345255004
3.0,-60.992925803650735
3.0,-61.02427272944658
3.0,-61.05464392797187
3.0,-61.11519649962688
3.0,-61.142737538579766
3.0,-61.200548044272985
3.0,-61.31881255641398
3.0,-61.40226915190963
3.0,-61.45200128735542
3.0,-61.46905869488682
3.0,-61.547838619516604
3.0,-61.59303965356415
3.0,-61.66796045646701
3.0,-61.70942249062458
3.0,-61.71846721807103
3.0,-61.75835714193729
3.0,-61.79700542294549
3.0,-61.80332398017489
3.0,-61.80944586138446
3.0,-61.81537718845542
3.0,-61.82112389271484
3.0,-61.857818450068706
3.0,-61.893370825872644
3.0,-61.92781657250246
3.0,-61.898936677301286
3.0,-61.87095571877742
3.0,-61.90609917437581
3.0,-61.940148729148575
3.0,-61.94201170344875
3.0,-61.974943418654114
3.0,-61.975723348076386
3.0,-61.97647900084674
3.0,-62.008337861819676
3.0,-62.03920506065443
3.0,-62.06911146454984
3.0,-62.0980869799098
3.0,-62.126160582249675
3.0,-62.091106886768316
3.0,-62.057144298173725
3.0,-62.055365583079045
3.0,-61.99138877516397
3.0,-62.05391027283101
3.0,-62.05223222236741
3.0,-62.08173313332791
3.0,-62.07918904822
3.0,-62.13897761056379
3.0,-62.19690515051815
3.0,-62.28415632482476
3.0,-62.275311467850976
3.0,-62.32899538074852
3.0,-62.31875483062334
3.0,-62.402213222933995
3.0,-62.451947099265844
3.0,-62.50013292269696
3.0,-62.57794560825251
3.0,-62.591082781012844
3.0,-62.572684307352446
3.0,-62.52373178879766
3.0,-62.507429731233415
3.0,-62.491635103400405
3.0,-62.47633211067079
3.0,-62.49263217925358
3.0,-62.50842488001563
3.0,-62.49259927645596
3.0,-62.41501281376927
3.0,-62.40209482229982
3.0,-62.35845219645094
3.0,-62.31616802279851
3.0,-62.27520001716887
3.0,-62.204380482354665
3.0,-62.13576532802281
3.0,-62.06928593901899
3.0,-62.03600256515592
3.0,-62.003755193858005
3.0,-62.003638306955686
3.0,-61.97239832915859
3.0,-61.94213074969065
3.0,-61.881678571770664
3.0,-61.85423480162418
3.0,-61.79651853707759
3.0,-61.80285224947155
3.0,-61.74673535571151
3.0,-61.692365197307176
3.0,-61.67081413330189
3.0,-61.68106061263164
3.0,-61.659861423372284
3.0,-61.67044882473804
3.0,-61.64957994572679
3.0,-61.59823391745954
3.0,-61.54848612310975
3.0,-61.50028681488306
3.0,-61.484714522672995
3.0,-61.469626944985606
3.0,-61.48613572344494
3.0,-61.43987717922424
3.0,-61.4261852413845
3.0,-61.41291948878615
3.0,-61.43119338487832
3.0,-61.41777174515363
3.0,-61.46702133557757
3.0,-61.48361121813535
3.0,-61.46855798270953
3.0,-61.453973305266416
3.0,-61.50209605953204
3.0,-61.48646745145373
3.0,-61.47132531082687
3.0,-61.45665449551084
3.0,-61.41131360548858
3.0,-61.398510758273545
3.0,-61.41723315101852
3.0,-61.46649950611626
3.0,-61.48310563151837
3.0,-61.499194862552
3.0,-61.54591001764992
3.0,-61.560044353563754
3.0,-61.60486546303289
3.0,-61.64829143796505
3.0,-61.65923897513344
3.0,-61.73209920968044
3.0,-61.77156481423539
3.0,-61.778675254402835
3.0,-61.785564369824684
3.0,-61.792239049616356
3.0,-61.79870596845765
3.0,-61.80497159326739
3.0,-61.84216891887214
3.0,-61.815954954992286
3.0,-61.790556946067426
3.0,-61.828202952492106
3.0,-61.83355043266754
3.0,-61.83873146327565
3.0,-61.81262449614529
3.0,-61.78733015351108
3.0,-61.73169641182864
3.0,-61.70892109575977
3.0,-61.71798142998839
4.0,-61.695633016445264
4.0,-61.7673604235238
4.0,-61.712348274218904
4.0,-61.75242866079344
4.0,-61.79126147602877
4.0,-61.797758823538395
4.0,-61.77292720066982
4.0,-61.77999523420365
4.0,-61.75571653376995
4.0,-61.70106682066828
4.0,-61.71037163279075
4.0,-61.75051354574775
4.0,-61.727152513847024
4.0,-61.673391905258406
4.0,-61.65243141777678
4.0,-61.66325009091467
4.0,-61.70485874334522
4.0,-61.74517225451911
4.0,-61.690850750342314
4.0,-61.70047355531933
4.0,-61.678670104649925
4.0,-61.68867205328691
4.0,-61.66723594477544
4.0,-61.61534034300701
4.0,-61.59618681078333
4.0,-61.67100965297564
4.0,-61.71237677561919
4.0,-61.721329545836625
4.0,-61.79225710400337
4.0,-61.79872346087064
4.0,-61.83611527040052
4.0,-61.8723431952008
4.0,-61.90744346319628
4.0,-61.848070987049745
4.0,-61.85280004029374
4.0,-61.85738189357802
4.0,-61.79956767035241
4.0,-61.805806473200626
4.0,-61.7807243533203
4.0,-61.7564229577933
4.0,-61.76400471442582
4.0,-61.74022374657104
4.0,-61.7794364608663
4.0,-61.84855534082416
4.0,-61.88439604692112
4.0,-61.95024787826673
4.0,-62.014049957490606
4.0,-62.07586608667197
4.0,-62.073504623536536
4.0,-62.102343394226374
4.0,-62.06803104990696
4.0,-62.0659134658392
4.0,-62.06386179523728
4.0,-62.06187398643059
4.0,-62.059948051610334
4.0,-62.058082064841685
4.0,-62.05627416013788
4.0,-62.11677598799769
4.0,-62.14426786264376
4.0,-62.139777275950735
4.0,-62.197679924937134
4.0,-62.16040006624326
4.0,-62.12428060761563
4.0,-62.15153888799909
4.0,-62.11569524886707
4.0,-62.1432207633874
4.0,-62.107636040267636
4.0,-62.166539140793354
4.0,-62.13022859285465
4.0,-62.12617500271054
4.0,-62.091120858367404
4.0,-62.0260311056809
4.0,-62.02522084250355
4.0,-61.993309070966966
4.0,-61.931263879299614
4.0,-61.90227668071329
4.0,-61.90531848800943
4.0,-61.90826561379357
4.0,-61.879994275989766
4.0,-61.88372966166369
4.0,-61.82509531859581
4.0,-61.83053952924999
4.0,-61.77356082102995
4.0,-61.718355673630946
4.0,-61.66486888190557
4.0,-61.644173688263834
4.0,-61.592995939108626
4.0,-61.57453791509426
4.0,-61.55665442899499
4.0,-61.60158105572819
4.0,-61.67623599271885
4.0,-61.68631370729876
4.0,-61.75833119398944
4.0,-61.76585355347064
4.0,-61.77314176650531
4.0,-61.780203121306485
4.0,-61.8181714084307
4.0,-61.854957866963346
4.0,-61.85947255416122
4.0,-61.863846713913254
4.0,-61.89921144958094
4.0,-61.964602125899944
4.0,-61.96570394594137
4.0,-62.02902492833221
4.0,-62.05924820644965
4.0,-62.057404003571804
4.0,-62.086743933899264
4.0,-62.14629733736236
4.0,-62.17287030896109
4.0,-62.167489421667035
4.0,-62.16227602379465
4.0,-62.12609817274432
4.0,-62.15329987827021
4.0,-62.148528154472636
4.0,-62.14390495882953
4.0,-62.10829893894352
4.0,-62.10492794719819
4.0,-62.00828169579485
4.0,-61.945770455289036
4.0,-61.916331714440254
4.0,-61.88780930530591
4.0,-61.860174705476865
4.0,-61.802273551151565
4.0,-61.80842812878089
4.0,-61.783264405337256
4.0,-61.72775721709723
4.0,-61.705104515276034
4.0,-61.74541037637359
4.0,-61.753334918645784
4.0,-61.76101279583662
4.0,-61.70619822741982
4.0,-61.65308985723044
4.0,-61.60163457689829
4.0,-61.55178093114304
4.0,-61.50347906631893
4.0,-61.48780740976288
4.0,-61.44149683141485
4.0,-61.427754479099974
4.0,-61.4144398812642
4.0,-61.339286264906214
4.0,-61.359852122418346
4.0,-61.31752437364942
4.0,-61.307640878455885
4.0,-61.36031848254428
4.0,-61.38022967591348
4.0,-61.36839436975686
4.0,-61.29467399956652
4.0,-61.28550176177922
4.0,-61.24548829655197
4.0,-61.237847048823
4.0,-61.199316918941115
4.0,-61.19311283517991
4.0,-61.155975135052145
4.0,-61.119993410059436
4.0,-61.085131678476785
4.0,-61.144735266177825
4.0,-61.1713568599433
4.0,-61.22827653977046
4.0,-61.252297766935655
4.0,-61.30669802106952
4.0,-61.35940497322446
4.0,-61.44159805955435
4.0,-61.5212327439438
4.0,-61.53613520267372
4.0,-61.64395398421152
4.0,-61.686163261330066
4.0,-61.6959319725082
4.0,-61.674269886457104
4.0,-61.715535528695945
4.0,-61.724389977261744
4.0,-61.79522227420828
4.0,-61.80159633502554
4.0,-61.807771992177834
4.0,-61.813755421322305
4.0,-61.8195526058881
4.0,-61.82516934305978
4.0,-61.76835779117104
4.0,-61.71331459707348
4.0,-61.69111144677473
4.0,-61.700726137124484
4.0,-61.67891482440963
4.0,-61.65778242651919
4.0,-61.668434540257
4.0,-61.741008546938545
4.0,-61.71794337456182
4.0,-61.75784960396312
4.0,-61.76538695376666
4.0,-61.741562961322224
4.0,-61.718480531839106
4.0,-61.72724331208957
4.0,-61.70460660645038
4.0,-61.682674507417644
4.0,-61.69255181209407
4.0,-61.6398682101791
4.0,-61.6510779348778
5.0,-61.66193873751137
5.0,-61.641334749680716
5.0,-61.62137209659974
5.0,-61.57090408641363
5.0,-61.55313370951566
5.0,-61.50478973712548
5.0,-61.489077283674156
5.0,-61.50498063670825
5.0,-61.48926224117731
5.0,-61.50515983708928
5.0,-61.520562592838345
5.0,-61.56661264038198
5.0,-61.548975842162534
5.0,-61.53188801978524
5.0,-61.546458814629474
5.0,-61.529449339086604
5.0,-61.51296931288282
5.0,-61.49700225599191
5.0,-61.481532201357
5.0,-61.559923866528656
5.0,-61.54249526796163
5.0,-61.52560916466256
5.0,-61.540375399729896
5.0,-61.55468201019696
5.0,-61.56854330267422
5.0,-61.55084640925242
5.0,-61.53370036223987
5.0,-61.51708801558956
5.0,-61.56324621535831
5.0,-61.514587473737215
5.0,-61.467443319589854
5.0,-61.45289333796382
5.0,-61.438796249675754
5.0,-61.4562646868391
5.0,-61.44206265948754
5.0,-61.42830269479547
5.0,-61.4149710327982
5.0,-61.402054341833725
5.0,-61.389539705211085
5.0,-61.377414608293655
5.0,-61.427920384387996
5.0,-61.50798081006846
5.0,-61.58554921655899
5.0,-61.56732298466087
5.0,-61.54966407574741
5.0,-61.62593501851491
5.0,-61.66870516709918
5.0,-61.64789056244709
5.0,-61.65885057755917
5.0,-61.63834271404708
5.0,-61.61847319324903
5.0,-61.63034887484597
5.0,-61.57960144691428
5.0,-61.53043362042951
5.0,-61.513922956766905
5.0,-61.49792621606107
5.0,-61.451300672369555
5.0,-61.40612642935041
5.0,-61.36235831276061
5.0,-61.31995255448358
5.0,-61.30999347796276
5.0,-61.30034439491991
5.0,-61.29099565627198
5.0,-61.31306464248206
5.0,-61.30331996413288
5.0,-61.293878605747835
5.0,-61.253604396766804
5.0,-61.245710521384275
5.0,-61.23806235652313
5.0,-61.261778983220246
5.0,-61.19137720129537
5.0,-61.216546984177
5.0,-61.20980658484107
5.0,-61.234402721291715
5.0,-61.258233260463655
5.0,-61.28132203289606
5.0,-61.27256539815962
5.0,-61.26408132882134
5.0,-61.25586134081188
5.0,-61.2167704849415
5.0,-61.27227658716127
5.0,-61.23267477836299
5.0,-61.194305644343075
5.0,-61.188257545169236
5.0,-61.151270974338836
5.0,-61.17768913288624
5.0,-61.203284980566536
5.0,-61.259210842429134
5.0,-61.28226918593243
5.0,-61.30460979862165
5.0,-61.29512829190776
5.0,-61.28594191348577
5.0,-61.277041476977274
5.0,-61.268418081945754
5.0,-61.26006310499618
5.0,-61.2519681911516
5.0,-61.24412524549817
5.0,-61.23652642509024
5.0,-61.26029086030914
5.0,-61.28331558638835
5.0,-61.305623628053944
5.0,-61.32723729334759
5.0,-61.317051466732856
5.0,-61.33830942078659
5.0,-61.327778955059365
5.0,-61.28644953908547
5.0,-61.277533301852394
5.0,-61.26889459792117
5.0,-61.260524788587865
5.0,-61.25241550404315
5.0,-61.275685364204215
5.0,-61.267104180527745
5.0,-61.289916830233544
5.0,-61.343146125971316
5.0,-61.33246510943158
5.0,-61.38437001640475
5.0,-61.34127910578912
5.0,-61.33065620348101
5.0,-61.32036395737639
5.0,-61.2792653460274
5.0,-61.30169945842791
5.0,-61.32343527028685
5.0,-61.282241059012605
5.0,-61.24232908879737
5.0,-61.20365944767093
5.0,-61.1973201951939
5.0,-61.16005153371033
5.0,-61.18619638216394
5.0,-61.11814723939451
5.0,-61.11446970226795
5.0,-61.048653176440176
5.0,-61.04713876219232
5.0,-61.04567148670665
5.0,-61.044249882707696
5.0,-61.042872528591445
5.0,-61.04153804700378
5.0,-61.102498561866604
5.0,-61.16156157529129
5.0,-61.15653269188779
5.0,-61.15166034117618
5.0,-61.11581292160401
5.0,-61.11220804415518
5.0,-61.13984210395224
5.0,-61.10436254744978
5.0,-61.13224081189824
5.0,-61.09699785875513
5.0,-61.06285190347077
5.0,-60.99864207088815
5.0,-60.96755760957816
5.0,-60.999694164281216
5.0,-60.99970368394681
5.0,-61.06196636569983
5.0,-61.06003755541508
5.0,-61.120422241089216
5.0,-61.1478006198027
5.0,-61.17432679913599
5.0,-61.23115403447015
5.0,-61.255085694637046
5.0,-61.30939916970031
5.0,-61.36202204393329
5.0,-61.35075348180671
5.0,-61.33983567316195
5.0,-61.360384429392084
5.0,-61.349166840849875
5.0,-61.338298419148515
5.0,-61.35889502506804
5.0,-61.409977255214365
5.0,-61.45946946261591
5.0,-61.47629441027833
5.0,-61.46146892314929
5.0,-61.47823163414514
5.0,-61.49447257677514
5.0,-61.47908126278017
5.0,-61.464169030047984
5.0,-61.51197442474932
5.0,-61.49603833547193
5.0,-61.48059828453002
5.0,-61.52789229027611
5.0,-61.511460729909
5.0,-61.55779408867527
5.0,-61.54043178312675
5.0,-61.52360990936135
5.0,-61.53843837470705
5.0,-61.52167854922572
5.0,-61.505440402293615
5.0,-61.52083442496554
5.0,-61.504622552860695
5.0,-61.520042032510446
5.0,-61.53498155419271
5.0,-61.580582786630906
6.0,-61.687018060259206
6.0,-61.79014035194776
6.0,-61.89005278398827
6.0,-62.0179819980145
6.0,-62.07967573563527
6.0,-62.232829336596886
6.0,-62.25670885008815
6.0,-62.31097180163124
6.0,-62.363545724975964
6.0,-62.414483194045665
6.0,-62.43270841710767
6.0,-62.45036634858678
6.0,-62.49860137561622
6.0,-62.576461733223006
6.0,-62.65189855256302
6.0,-62.72498727045559
6.0,-62.795800975618626
6.0,-62.864410481757275
6.0,-62.930884398377685
6.0,-62.995289199396474
6.0,-63.02656256041292
6.0,-63.15024267159499
6.0,-63.20781956704518
6.0,-63.294731011264155
6.0,-63.34781045729265
6.0,-63.39923771377845
6.0,-63.41793747877628
6.0,-63.46718191045463
6.0,-63.48376679484169
6.0,-63.53096217522533
6.0,-63.54556178858247
6.0,-63.62196042213166
6.0,-63.69598101610298
6.0,-63.736570861888666
6.0,-63.744770549334504
6.0,-63.783841736531414
6.0,-63.852823494666595
6.0,-63.85740461789297
6.0,-63.955223333342445
6.0,-63.956617084520055
6.0,-63.989094181983916
6.0,-64.02056037362976
6.0,-64.08217385485098
6.0,-64.1107427807253
6.0,-64.10729572017861
6.0,-64.13508268455385
6.0,-64.09975127321016
6.0,-64.12777307154316
6.0,-64.09266918454422
6.0,-64.05865796672983
6.0,-64.0568321360839
6.0,-64.02393640837232
6.0,-63.99206461706912
6.0,-63.96118489038298
6.0,-63.96239307778897
6.0,-63.932436929071
6.0,-63.934539946483845
6.0,-63.90545077464144
6.0,-63.87726705357367
6.0,-63.91221405796295
6.0,-63.88381981800672
6.0,-63.88743612707023
6.0,-63.82868641385734
6.0,-63.86514557466352
6.0,-63.83821642264089
6.0,-63.8121254870409
6.0,-63.78684667692795
6.0,-63.79348144269367
6.0,-63.76878296070034
6.0,-63.83823344927293
6.0,-63.81214198368957
6.0,-63.81798938929164
6.0,-63.823654784283
6.0,-63.82914383405865
6.0,-63.803335298466614
6.0,-63.77833009817304
6.0,-63.75410322797765
6.0,-63.730630461010236
6.0,-63.70788832450383
6.0,-63.71698080552366
6.0,-63.75691699655076
6.0,-63.73335664617093
6.0,-63.74165638163901
6.0,-63.718571044286996
6.0,-63.69620427797926
6.0,-63.64340698674778
6.0,-63.623379831704774
6.0,-63.60397605649347
6.0,-63.64742971574214
6.0,-63.65840407550481
6.0,-63.70016356854473
6.0,-63.709496495951456
6.0,-63.687412190652395
6.0,-63.666015297543986
6.0,-63.614157690531385
6.0,-63.56391424120931
6.0,-63.57748816453192
6.0,-63.590639576019065
6.0,-63.54112816867875
6.0,-63.58653807711233
6.0,-63.63053452362302
6.0,-63.61090804625386
6.0,-63.685272664536164
6.0,-63.72619582628127
6.0,-63.73471845465092
6.0,-63.80522925987869
