sender,sequence,rssi
192.168.4.5,50400,-50
192.168.4.10,50400,-66
192.168.4.6,50400,-65
192.168.4.12,50400,-68
192.168.4.3,50400,-59
192.168.4.7,50400,-75
192.168.4.11,50400,-86
192.168.4.5,50416,-54
192.168.4.10,50416,-65
192.168.4.6,50416,-65
192.168.4.12,50416,-68
192.168.4.3,50416,-58
192.168.4.7,50416,-75
192.168.4.5,50432,-49
192.168.4.10,50432,-64
192.168.4.6,50432,-65
192.168.4.3,50432,-59
192.168.4.7,50432,-72
192.168.4.5,50448,-55
192.168.4.10,50448,-64
192.168.4.6,50448,-65
192.168.4.12,50448,-68
192.168.4.3,50448,-59
192.168.4.7,50448,-74
192.168.4.11,50448,-85
192.168.4.5,50480,-52
192.168.4.10,50480,-63
192.168.4.6,50480,-60
192.168.4.12,50480,-66
192.168.4.3,50480,-57
192.168.4.7,50480,-59
192.168.4.5,50496,-46
192.168.4.10,50496,-64
192.168.4.6,50496,-63
192.168.4.12,50496,-68
192.168.4.3,50496,-59
192.168.4.7,50496,-62
192.168.4.5,50512,-52
192.168.4.10,50512,-65
192.168.4.6,50512,-63
192.168.4.12,50512,-68
192.168.4.3,50512,-60
192.168.4.11,50512,-83
192.168.4.5,50560,-47
192.168.4.10,50560,-63
192.168.4.6,50560,-62
192.168.4.12,50560,-67
192.168.4.3,50560,-59
192.168.4.7,50560,-61
192.168.4.11,50560,-82
192.168.4.5,50576,-48
192.168.4.10,50576,-63
192.168.4.6,50576,-65
192.168.4.12,50576,-68
192.168.4.3,50576,-59
192.168.4.7,50576,-59
192.168.4.11,50576,-83
192.168.4.5,50608,-52
192.168.4.10,50608,-62
192.168.4.6,50608,-66
192.168.4.12,50608,-71
192.168.4.3,50608,-59
192.168.4.7,50608,-60
192.168.4.11,50608,-82
192.168.4.5,50656,-46
192.168.4.10,50656,-64
192.168.4.6,50656,-65
192.168.4.12,50656,-69
192.168.4.3,50656,-58
192.168.4.5,50688,-47
192.168.4.10,50688,-62
192.168.4.6,50688,-66
192.168.4.12,50688,-70
192.168.4.3,50688,-58
192.168.4.7,50688,-62
192.168.4.11,50688,-81
192.168.4.5,50720,-48
192.168.4.10,50720,-65
192.168.4.6,50720,-65
192.168.4.3,50720,-62
192.168.4.7,50720,-62
192.168.4.5,50736,-47
192.168.4.10,50736,-63
192.168.4.6,50736,-65
192.168.4.12,50736,-73
192.168.4.3,50736,-58
192.168.4.7,50736,-61
192.168.4.10,50768,-65
192.168.4.6,50768,-67
192.168.4.12,50768,-71
192.168.4.3,50768,-60
192.168.4.7,50768,-84
192.168.4.5,50784,-54
192.168.4.10,50784,-66
192.168.4.6,50784,-68
192.168.4.12,50784,-70
192.168.4.3,50784,-59
192.168.4.7,50784,-75
192.168.4.5,50800,-54
192.168.4.10,50800,-64
192.168.4.6,50800,-68
192.168.4.12,50800,-71
192.168.4.3,50800,-60
192.168.4.7,50800,-77
192.168.4.11,50800,-83
192.168.4.5,50832,-49
192.168.4.10,50832,-64
192.168.4.6,50832,-65
192.168.4.12,50832,-70
192.168.4.7,50832,-86
192.168.4.5,50848,-51
192.168.4.10,50848,-65
192.168.4.6,50848,-65
192.168.4.12,50848,-70
192.168.4.3,50848,-62
192.168.4.7,50848,-82
192.168.4.5,50864,-54
192.168.4.10,50864,-65
192.168.4.6,50864,-64
192.168.4.12,50864,-67
192.168.4.3,50864,-62
192.168.4.11,50864,-83
192.168.4.5,50896,-51
192.168.4.10,50896,-66
192.168.4.6,50896,-67
192.168.4.12,50896,-68
192.168.4.3,50896,-61
192.168.4.7,50896,-75
