rssi,node,sequence
-87.26445898777375,192.168.4.7,12928
-87.31864369262672,192.168.4.7,12960
-80.78219227189085,192.168.4.6,12992
-87.24626751101529,192.168.4.7,12992
-78.05585289033398,192.168.4.12,12992
-87.17616269380517,192.168.4.7,13008
-80.85142087110138,192.168.4.6,13024
-78.05411422082013,192.168.4.12,13024
-80.85605794688225,192.168.4.6,13056
-78.08355896329726,192.168.4.12,13056
-78.04982872317619,192.168.4.12,13072
-80.92295835620682,192.168.4.6,13072
-87.10825685896197,192.168.4.7,13072
-80.95656165424398,192.168.4.6,13104
-78.11053555840606,192.168.4.12,13104
-87.13607891274567,192.168.4.7,13104
-87.06944359979823,192.168.4.7,13120
-81.02030703033743,192.168.4.6,13120
-78.07596587638936,192.168.4.12,13120
-87.03608663006634,192.168.4.7,13136
-78.10472986591745,192.168.4.12,13136
-81.01967363461985,192.168.4.6,13232
-78.16372694879794,192.168.4.12,13232
-81.08143410747925,192.168.4.6,13248
-78.15863037873795,192.168.4.12,13248
-86.9102131260156,192.168.4.7,13248
-81.26599463796788,192.168.4.6,13264
-78.24707757514155,192.168.4.12,13264
-78.27051474514357,192.168.4.12,13280
-78.26209411551491,192.168.4.12,13312
-81.25770096549135,192.168.4.6,13328
-87.1001128950535,192.168.4.7,13328
-81.2184901376336,192.168.4.6,13344
-87.22171078360861,192.168.4.7,13344
-78.2850637118491,192.168.4.12,13344
-81.27402609309227,192.168.4.6,13360
-78.24506224741627,192.168.4.12,13360
-87.24597518772757,192.168.4.7,13360
-81.26548451833352,192.168.4.6,13376
-78.14405019964084,192.168.4.12,13376
-81.22604193742457,192.168.4.6,13392
-81.18783180208482,192.168.4.6,13408
-78.07731052697811,192.168.4.12,13408
-78.07490402181293,192.168.4.12,13424
-81.21314145276922,192.168.4.6,13424
-81.23766062399268,192.168.4.6,13440
-78.04144471395229,192.168.4.12,13440
-81.26141416298084,192.168.4.6,13472
-77.94677166863048,192.168.4.12,13488
-87.33182786951025,192.168.4.7,13488
-81.2532693386479,192.168.4.6,13520
-77.97955613816622,192.168.4.12,13520
-87.29031391299304,192.168.4.7,13520
-81.21422380724019,192.168.4.6,13536
-78.04244759748465,192.168.4.12,13552
-81.20755004784539,192.168.4.6,13552
-87.31243338620762,192.168.4.7,13552
-81.10762977310526,192.168.4.6,13568
-87.27153082343172,192.168.4.7,13568
-87.23190602519642,192.168.4.7,13584
-81.13542716202248,192.168.4.6,13584
-78.10338130201326,192.168.4.12,13584
-81.06891152582413,192.168.4.6,13600
-78.10016330580912,192.168.4.12,13600
-81.03561782869447,192.168.4.6,13616
-77.97253586255437,192.168.4.12,13616
-81.0033624453297,192.168.4.6,13632
-77.94226338528088,192.168.4.12,13632
-81.00325772248678,192.168.4.6,13664
-78.0374425454016,192.168.4.12,13664
-87.25584047663015,192.168.4.7,13680
-87.18555131618648,192.168.4.7,13696
-78.06740434860626,192.168.4.12,13696
-81.00315626483872,192.168.4.6,13696
-78.00305172863582,192.168.4.12,13744
-81.03420066343625,192.168.4.6,13744
-78.00295673680202,192.168.4.12,13760
-87.17977013410417,192.168.4.7,13760
-77.97173751037468,192.168.4.12,13776
-80.97085216692186,192.168.4.6,13776
-77.97261724150117,192.168.4.12,13792
-80.97175985364642,192.168.4.6,13792
-80.9726392499335,192.168.4.6,13808
-87.14301446602508,192.168.4.7,13808
-80.97349123973278,192.168.4.6,13824
-87.2008655275529,192.168.4.7,13840
-81.00545504377632,192.168.4.6,13856
-77.97346958836505,192.168.4.12,13856
-87.194608247573,192.168.4.7,13856
-78.06767673830586,192.168.4.12,13872
-80.97414753511734,192.168.4.6,13872
-86.9704957463517,192.168.4.7,13888
-77.87880762941005,192.168.4.12,13888
-80.97495250284939,192.168.4.6,13904
-77.78919879380317,192.168.4.12,13904
-80.94459603706918,192.168.4.6,13920
-77.67125223042424,192.168.4.12,13920
-80.91518531816129,192.168.4.6,13936
-77.5569770662653,192.168.4.12,13936
-86.9714147635099,192.168.4.7,13952
-80.76214999179619,192.168.4.6,13952
-80.73842068802408,192.168.4.6,13968
-77.50851302875151,192.168.4.12,13968
-87.00345240601669,192.168.4.7,13984
-80.6842963469494,192.168.4.6,14000
-77.61719251180543,192.168.4.12,14016
-80.75639287188739,192.168.4.6,14016
-87.03449090670154,192.168.4.7,14016
-77.66023512568182,192.168.4.12,14032
-87.09570638527292,192.168.4.7,14032
-80.79511048328244,192.168.4.6,14032
-80.80148929027945,192.168.4.6,14048
-77.60855705370862,192.168.4.12,14048
-80.83880196293752,192.168.4.6,14064
-77.49623369444517,192.168.4.12,14064
-87.06158199522356,192.168.4.7,14064
-87.12194955241063,192.168.4.7,14080
-80.84382040860815,192.168.4.6,14080
-77.48078746179388,192.168.4.12,14080
-80.8486825670063,192.168.4.6,14112
-80.82226178118468,192.168.4.6,14128
-80.8277949913875,192.168.4.6,14144
-77.43469510904092,192.168.4.12,14144
-80.83315589837306,192.168.4.6,14160
-77.45229130250883,192.168.4.12,14160
-80.77608847325433,192.168.4.6,14176
-77.53159356940112,192.168.4.12,14176
-87.08701011964584,192.168.4.7,14176
-80.78305894118984,192.168.4.6,14192
-80.75868213811862,192.168.4.6,14240
-77.57730049038783,192.168.4.12,14240
-87.20886373937174,192.168.4.7,14240
-77.68383843805245,192.168.4.12,14256
-80.76619436634445,192.168.4.6,14256
-80.71121306788481,192.168.4.6,14272
-87.35805940520568,192.168.4.7,14272
-77.7559332937726,192.168.4.12,14272
-80.65794365020973,192.168.4.6,14288
-87.06665762948826,192.168.4.7,14304
-80.54407389217187,192.168.4.6,14304
-80.46487870576917,192.168.4.6,14320
-77.54564230597853,192.168.4.12,14352
-80.4504074394109,192.168.4.6,14352
-87.18913547832268,192.168.4.7,14352
-77.49753132713181,192.168.4.12,14368
-80.4986446693235,192.168.4.6,14368
-87.24552154654481,192.168.4.7,14368
-77.41979105863467,192.168.4.12,14384
-87.33128769239347,192.168.4.7,14384
-80.54538011690346,192.168.4.6,14384
-80.43501701022812,192.168.4.6,14400
-87.289836248185,192.168.4.7,14416
-80.45260413286263,192.168.4.6,14416
-80.53190067874405,192.168.4.6,14432
-87.37421926607936,192.168.4.7,14432
-77.46897796501504,192.168.4.12,14432
-77.42325333683964,192.168.4.12,14448
-80.54647184621685,192.168.4.6,14448
-87.45597350026743,192.168.4.7,14448
-77.37895198025527,192.168.4.12,14464
-80.56058939151764,192.168.4.6,14480
-87.34837283648869,192.168.4.7,14480
-77.46053686623117,192.168.4.12,14480
-80.60539561311997,192.168.4.6,14496
-80.61767889160969,192.168.4.6,14512
-77.44620182130616,192.168.4.12,14512
-80.59845178248987,192.168.4.6,14528
-87.30639232406112,192.168.4.7,14528
-77.40118617505101,192.168.4.12,14528
-80.64207906748862,192.168.4.6,14544
-77.35757172892532,192.168.4.12,14544
-77.34644166575667,192.168.4.12,14560
-80.62209252669076,192.168.4.6,14560
-87.39025441614086,192.168.4.7,14560
-77.33565804729406,192.168.4.12,14624
-87.31583787451173,192.168.4.7,14624
-80.6961115101399,192.168.4.6,14624
-80.67444314826716,192.168.4.6,14640
-77.29408329934516,192.168.4.12,14640
-87.24373910111164,192.168.4.7,14656
-80.52893868915271,192.168.4.6,14656
-87.2984159492123,192.168.4.7,14688
-80.57472929627393,192.168.4.6,14688
-77.34718300436603,192.168.4.12,14688
-77.39862988039323,192.168.4.12,14704
-87.25799343528011,192.168.4.7,14704
-80.65022202174919,192.168.4.6,14704
-80.69223723033326,192.168.4.6,14720
-80.70181710024472,192.168.4.6,14752
-77.54185571460904,192.168.4.12,14752
-87.21882978213144,192.168.4.7,14752
-77.46273593952192,192.168.4.12,14800
-87.18088574760236,192.168.4.7,14800
-80.74222616496125,192.168.4.6,14800
-80.7813773482774,192.168.4.6,14816
-87.0818608468805,192.168.4.7,14816
-77.44833246263315,192.168.4.12,14816
-77.34099700771533,192.168.4.12,14832
-80.88156446029413,192.168.4.6,14832
-80.91637832556282,192.168.4.6,14848
-77.42376317814882,192.168.4.12,14848
-80.95010849250079,192.168.4.6,14864
-77.44169956688582,192.168.4.12,14864
-80.95166147651553,192.168.4.6,14880
-77.49020441636834,192.168.4.12,14880
-77.44381917867162,192.168.4.12,14912
-81.01542050202285,192.168.4.6,14912
-81.01494050554004,192.168.4.6,14928
-87.1104433988012,192.168.4.7,14928
-77.52338480477827,192.168.4.12,14928
-77.56934704833222,192.168.4.12,14944
-81.01447545038344,192.168.4.6,14944
-77.58275187770218,192.168.4.12,14960
-81.07627909466133,192.168.4.6,14960
-77.62686621193902,192.168.4.12,14976
-81.07390474855534,192.168.4.6,14992
-87.20039731658397,192.168.4.7,14992
-77.60735390228214,192.168.4.12,15008
-81.13385844292056,192.168.4.6,15008
-77.61957569975888,192.168.4.12,15040
-81.16081887060365,192.168.4.6,15040
-77.53803682171208,192.168.4.12,15056
-81.21806710970257,192.168.4.6,15072
-77.49016273595822,192.168.4.12,15072
-81.24240634099232,192.168.4.6,15088
-77.44377881663176,192.168.4.12,15088
-77.46109217237554,192.168.4.12,15120
-87.38094159284769,192.168.4.7,15120
-81.26598795189446,192.168.4.6,15120
-77.44673987372414,192.168.4.12,15152
-81.28883552643897,192.168.4.6,15200
-77.4639610602609,192.168.4.12,15200
-87.43134324957609,192.168.4.7,15216
-81.31097191440051,192.168.4.6,15216
-87.44904554172322,192.168.4.7,15280
-87.49732646232447,192.168.4.7,15312
-87.51297450004414,192.168.4.7,15328
-87.52813533387356,192.168.4.7,15344
-81.36354619981186,192.168.4.6,15392
-87.13814351166383,192.168.4.7,15616
-77.4183927198915,192.168.4.12,15680
-77.34311603220972,192.168.4.12,15744
-81.38335705421282,192.168.4.6,15744
-77.36356268984974,192.168.4.12,15936
-81.43367816973776,192.168.4.6,15936
-81.42017910914309,192.168.4.6,15984
-77.3522461681647,192.168.4.12,15984
-87.10271410242905,192.168.4.7,16000
-77.37240863345302,192.168.4.12,16000
-81.40710023717918,192.168.4.6,16000
-81.39442847411232,192.168.4.6,16032
-77.39194350649487,192.168.4.12,16032
-87.16177466994769,192.168.4.7,16032
-81.35102427009738,192.168.4.6,16080
-77.50425053913179,192.168.4.12,16080
-81.30897111567702,192.168.4.6,16192
-77.58193507962417,192.168.4.12,16192
-87.25012532779829,192.168.4.7,16192
-81.36160753451206,192.168.4.6,16208
-87.36685408601923,192.168.4.7,16208
-77.59494807678543,192.168.4.12,16208
-87.13753432137695,192.168.4.7,16272
-77.63868275885854,192.168.4.12,16272
-81.3192249787053,192.168.4.6,16272
-77.68105612229928,192.168.4.12,16320
-81.34041535672645,192.168.4.6,16320
-87.19551003573008,192.168.4.7,16320
-81.32981930335437,192.168.4.6,16352
-77.69098380428031,192.168.4.12,16352
-81.35067990432611,192.168.4.6,16368
-77.70060246978733,192.168.4.12,16368
-87.15829576056453,192.168.4.7,16448
-77.70992173751104,192.168.4.12,16448
-81.37089117687421,192.168.4.6,16448
-77.7500776618292,192.168.4.12,16528
-81.35934651453044,192.168.4.6,16528
-87.15336828792131,192.168.4.7,16576
-77.82011039760454,192.168.4.12,16576
-81.34816120276247,192.168.4.6,16576
-81.30619724800567,192.168.4.6,16608
-77.82570977347744,192.168.4.12,16608
-87.30423507550545,192.168.4.7,16608
-77.76888139086934,192.168.4.12,16704
-81.3277931096317,192.168.4.6,16704
-87.2947648205285,192.168.4.7,16704
-77.71382189074207,192.168.4.12,16752
-81.3175899595465,192.168.4.6,16752
-87.28558938091746,192.168.4.7,16752
-81.21432401934555,192.168.4.6,16784
-87.24557165365562,192.168.4.7,16784
-77.69160294698845,192.168.4.12,16784
-81.1765260102407,192.168.4.6,16800
-87.4246946351327,192.168.4.7,16800
-77.63894887332864,192.168.4.12,16800
-81.17103132279864,192.168.4.6,16832
-87.5048581769518,192.168.4.7,16832
-77.61906048235944,192.168.4.12,16832
-77.53753768666829,192.168.4.12,16864
-87.48914309465069,192.168.4.7,16912
-81.13458088488136,192.168.4.6,16912
-77.52080589486907,192.168.4.12,16912
-81.0058846963599,192.168.4.6,16928
-77.5045949091843,192.168.4.12,16944
-87.59842784126921,192.168.4.7,16944
-81.0057015247307,192.168.4.6,16944
-77.45776178647141,192.168.4.12,16960
-81.03665082839595,192.168.4.6,16976
-77.41238642608657,192.168.4.12,16976
-87.61092781854119,192.168.4.7,16976
-81.06663677745954,192.168.4.6,16992
-77.36842345262039,192.168.4.12,16992
-87.52965604267797,192.168.4.7,16992
-81.06456258991768,192.168.4.6,17024
-77.35695563468457,192.168.4.12,17024
-81.06255296528643,192.168.4.6,17040
-87.32640420049653,192.168.4.7,17040
-81.09173265769385,192.168.4.6,17056
-77.37697150397408,192.168.4.12,17056
-81.12000407878367,192.168.4.6,17072
-77.33411088190529,192.168.4.12,17072
-87.06722447853919,192.168.4.7,17104
-77.1680774462391,192.168.4.12,17104
-81.0851419809904,192.168.4.6,17104
-77.19397247585528,192.168.4.12,17120
-81.11361854497476,192.168.4.6,17120
-87.09625935984891,192.168.4.7,17152
-77.15680801581193,192.168.4.12,17152
-81.14120872429501,192.168.4.6,17152
-87.18664515015406,192.168.4.7,17168
-77.12080036404352,192.168.4.12,17168
-81.16794010942093,192.168.4.6,17168
-77.08591351287482,192.168.4.12,17184
-81.16271267913928,192.168.4.6,17184
-81.15764796202406,192.168.4.6,17200
-87.14970806139065,192.168.4.7,17200
-77.08323930609903,192.168.4.12,17200
-81.15274089331405,192.168.4.6,17216
-81.14798656590041,192.168.4.6,17232
-77.0495216080688,192.168.4.12,17232
-87.23842991974047,192.168.4.7,17264
-81.17450697299334,192.168.4.6,17264
-77.01685343182919,192.168.4.12,17264
-87.29326275880393,192.168.4.7,17280
-81.01344140645088,192.168.4.6,17312
-76.98520210918744,192.168.4.12,17312
-81.01302301921459,192.168.4.6,17328
-76.95453598880587,192.168.4.12,17328
-87.25300708219784,192.168.4.7,17344
-87.43189483138359,192.168.4.7,17360
-76.92482440455045,192.168.4.12,17360
-81.04374439942322,192.168.4.6,17360
-81.0735095221919,192.168.4.6,17376
-76.89603764482447,192.168.4.12,17376
-81.07122141021647,192.168.4.6,17392
-76.86814692285692,192.168.4.12,17392
-87.54295982321692,192.168.4.7,17408
-81.06900451977197,192.168.4.6,17408
-76.87225107799995,192.168.4.12,17408
-81.09798337495931,192.168.4.6,17440
-76.87622748420671,192.168.4.12,17440
-81.0638067316162,192.168.4.6,17456
-76.81782665792564,192.168.4.12,17472
-76.82349711834517,192.168.4.12,17504
-81.12407411529688,192.168.4.6,17504
-76.79786434597963,192.168.4.12,17520
-81.12021209269797,192.168.4.6,17520
-81.17872375906975,192.168.4.6,17536
-76.8041561678744,192.168.4.12,17536
-87.55718617522463,192.168.4.7,17536
-76.77912541611539,192.168.4.12,17552
-81.1420339336788,192.168.4.6,17552
-81.1376128807409,192.168.4.6,17584
-87.60209680219363,192.168.4.7,17584
-87.61448237011983,192.168.4.7,17600
-76.84825397913808,192.168.4.12,17600
-81.1644561776056,192.168.4.6,17600
-76.82185060678373,192.168.4.12,17632
-81.15933719352962,192.168.4.6,17648
-76.79626908509151,192.168.4.12,17648
-87.53310120435253,192.168.4.7,17664
-76.77148383253474,192.168.4.12,17680
-81.18550428267133,192.168.4.6,17680
-87.39199915677018,192.168.4.7,17696
-81.17973013993581,192.168.4.6,17760
-76.77859679349825,192.168.4.12,17760
-76.8166150808579,192.168.4.12,17776
-81.20526246256999,192.168.4.6,17776
-81.23000004707472,192.168.4.6,17792
-81.22284089670023,192.168.4.6,17808
-81.21590458736871,192.168.4.6,17872
-76.7911965240572,192.168.4.12,17872
-76.82882262295117,192.168.4.12,17920
-81.17805744898591,192.168.4.6,17920
-87.37979738876884,192.168.4.7,17920
-76.8652775444141,192.168.4.12,17936
-81.20364183571675,192.168.4.6,17936
-81.13504966416477,192.168.4.6,17968
-76.80721755480452,192.168.4.12,17984
-81.03746581038325,192.168.4.6,17984
-87.36797543243065,192.168.4.7,18016
-81.00517288936592,192.168.4.6,18032
-80.97388514168942,192.168.4.6,18048
-87.5744104005516,192.168.4.7,18048
-81.0058247442225,192.168.4.6,18080
-80.9433899746953,192.168.4.6,18096
-80.91402532782192,192.168.4.6,18112
-80.88557470659512,192.168.4.6,18128
-80.92026312362434,192.168.4.6,18160
-80.95387180344537,192.168.4.6,18176
-87.836673515921,192.168.4.7,18192
-80.98643435476805,192.168.4.6,18192
-80.98685660896088,192.168.4.6,18224
-87.49936081530228,192.168.4.7,18512
-87.5771980752792,192.168.4.7,18688
-87.62148553457901,192.168.4.7,18848
-87.66439444396312,192.168.4.7,18896
-87.5814600825935,192.168.4.7,18912
-87.71899552067144,192.168.4.7,18976
-87.54098099353537,192.168.4.7,19008
-87.58639569912548,192.168.4.7,19072
-87.75490424680612,192.168.4.7,19120
-87.73140644822703,192.168.4.7,19296
-87.64638636476778,192.168.4.7,19328
-87.19049057834036,192.168.4.7,19440
-87.40244906917766,192.168.4.7,19520
-87.48330259680516,192.168.4.7,19648
-87.56163939475111,192.168.4.7,19920
-87.66866462122925,192.168.4.7,19984
-87.86573891374509,192.168.4.7,20096
-87.74541080124224,192.168.4.7,20128
-87.84671575828358,192.168.4.7,20144
-87.78923340892108,192.168.4.7,20208
-87.7646671029568,192.168.4.7,20304
-87.89649942188828,192.168.4.7,20464
-87.89972106229142,192.168.4.7,20480
-88.02734955518716,192.168.4.7,20528
-88.24438570978776,192.168.4.7,20544
-88.17452521709868,192.168.4.7,20624
-88.07571248894844,192.168.4.7,20656
-88.01110226163011,192.168.4.7,20768
-87.79286930499318,192.168.4.7,20880
-87.92382367783348,192.168.4.7,20896
-88.01957509156453,192.168.4.7,20928
-88.08121930567992,192.168.4.7,21040
-88.14094473121754,192.168.4.7,21056
-88.35444488334512,192.168.4.7,21072
-88.53017270024363,192.168.4.7,21120
-88.20240260073773,192.168.4.7,21280
-87.97821519496839,192.168.4.7,21424
-87.60537226822973,192.168.4.7,21472
-87.64878249705113,192.168.4.7,21552
-87.34844726829505,192.168.4.7,21664
-87.2753477429838,192.168.4.7,21696
-87.32903055649913,192.168.4.7,21760
-87.38104239692345,192.168.4.7,21776
-87.43143527642728,192.168.4.7,22080
-87.137865410046,192.168.4.7,22176
-87.19582759410174,192.168.4.7,22336
-87.53212627864771,192.168.4.7,22368
-87.64006988580086,192.168.4.7,22416
-87.55789311614689,192.168.4.7,22576
-87.54052772239582,192.168.4.7,22752
-87.61708307396742,192.168.4.7,22976
-87.28660790692734,192.168.4.7,23040
-87.37106695116566,192.168.4.7,23056
-86.92374252580018,192.168.4.7,23088
-86.9261161721272,192.168.4.7,23136
-86.99066940718889,192.168.4.7,23168
-87.14659351749032,192.168.4.7,23184
-87.17315727532095,192.168.4.7,23248
-87.1366407195965,192.168.4.7,23344
-87.13238754016479,192.168.4.7,23360
-87.12826674836582,192.168.4.7,23376
-87.09314748932937,192.168.4.7,23408
-87.15250157977088,192.168.4.7,23456
-87.24113490421516,192.168.4.7,23536
-87.29588262883695,192.168.4.7,23568
-87.22441930329131,192.168.4.7,23712
-86.81278633786046,192.168.4.7,23936
-86.7563602223828,192.168.4.7,24080
-86.701690467868,192.168.4.7,24160
-86.7109758687686,192.168.4.7,24176
-86.81335244130196,192.168.4.7,24192
-86.85028890158875,192.168.4.7,24208
-86.854948918771,192.168.4.7,24304
-86.95284407927028,192.168.4.7,24384
-87.01656535162851,192.168.4.7,24416
-87.04717645759112,192.168.4.7,24432
-87.07683473976911,192.168.4.7,24512
-87.19895004938114,192.168.4.7,24544
-87.25501084646498,192.168.4.7,24560
-87.21594646174462,192.168.4.7,24576
-87.14697129306035,192.168.4.7,24592
-87.3291569406746,192.168.4.7,24608
-87.31891136129273,192.168.4.7,24624
-87.3712381541496,192.168.4.7,24640
-87.11066888152628,192.168.4.7,24768
-87.16947758163947,192.168.4.7,24784
-86.94631518725639,192.168.4.7,24896
-86.97911295007741,192.168.4.7,25216
-87.1353967460646,192.168.4.7,25248
-87.16230901813317,192.168.4.7,25296
-87.18838359913202,192.168.4.7,25312
-87.36928021330941,192.168.4.7,25328
-87.38891245774418,192.168.4.7,25344
-87.43906034442881,192.168.4.7,25408
-87.45652056152507,192.168.4.7,25456
-87.41118383960396,192.168.4.7,25504
-87.36725830162374,192.168.4.7,25632
-87.35582675173853,192.168.4.7,25648
-87.28249756928618,192.168.4.7,25744
-87.30483107346446,192.168.4.7,25808
-87.23308921983254,192.168.4.7,25968
-87.31921410348549,192.168.4.7,26000
-87.12251763501742,192.168.4.7,26112
-86.77631003674874,192.168.4.7,26864
-86.53425893755089,192.168.4.7,27904
-86.48650247461426,192.168.4.7,27952
-86.31572559627097,192.168.4.7,28384
-86.02575752584553,192.168.4.7,28496
-86.08720923720901,192.168.4.7,28576
-86.02224124000686,192.168.4.7,28704
-86.02154894294718,192.168.4.7,29040
-86.02087819483104,192.168.4.7,29104
-86.1758619718863,192.168.4.7,29232
-86.41940179894536,192.168.4.7,29440
-86.15733335767362,192.168.4.7,29744
-86.15243608482973,192.168.4.7,29808
-86.05431106001788,192.168.4.7,29888
-86.1148739930379,192.168.4.7,30192
-86.08017161201496,192.168.4.7,30208
-86.07767613194815,192.168.4.7,31008
-85.95075141074096,192.168.4.7,31104
-85.92115762893656,192.168.4.7,31152
-86.07924538060101,192.168.4.7,31232
-85.82776489670509,192.168.4.7,31280
-85.83312601213999,192.168.4.7,31296
-85.99395390001892,192.168.4.7,31344
-86.18090247102555,192.168.4.7,31472
-86.2997784858911,192.168.4.7,31520
-86.38382754993538,192.168.4.7,31552
-86.4030069829708,192.168.4.7,31648
-86.35933596445676,192.168.4.7,31936
-86.25477082339802,192.168.4.7,32096
-86.2468406409557,192.168.4.7,32224
-86.20803056990303,192.168.4.7,32352
-86.20155525867797,192.168.4.7,32400
-86.4442953366881,192.168.4.7,32464
-86.61722625150342,192.168.4.7,32480
-86.6602674755752,192.168.4.7,32656
-86.48408186244205,192.168.4.7,32688
-86.62464762356544,192.168.4.7,32864
-86.60520438611964,192.168.4.7,32880
-86.36847924843396,192.168.4.7,32976
-86.4815166115638,192.168.4.7,33296
-86.55990876206333,192.168.4.7,33328
-86.41797371672537,192.168.4.7,33456
-86.62285066660155,192.168.4.7,33888
-86.72797027945215,192.168.4.7,33984
-86.67418421645844,192.168.4.7,34080
-86.65319906690728,192.168.4.7,34096
-86.75737403330615,192.168.4.7,34112
-86.79605291529221,192.168.4.7,34144
-86.92690803784538,192.168.4.7,34224
-87.05369006842793,192.168.4.7,34320
-87.145399059855,192.168.4.7,34352
-87.17199999190605,192.168.4.7,34384
-87.10439273630412,192.168.4.7,34512
-87.16339679029672,192.168.4.7,34576
-87.22056424107683,192.168.4.7,34624
-86.77792458869892,192.168.4.7,34848
-86.84709052831433,192.168.4.7,35056
-86.97635701687742,192.168.4.7,35072
-86.94596621640034,192.168.4.7,35088
-86.63638081925136,192.168.4.7,35104
-86.64769909502587,192.168.4.7,35248
-86.62753834068612,192.168.4.7,35280
-86.63913185389613,192.168.4.7,35808
-86.61923776975163,192.168.4.7,35952
-86.35094908971574,192.168.4.7,36080
-86.55791229688599,192.168.4.7,36176
-86.57167304110656,192.168.4.7,36208
-86.61613218757464,192.168.4.7,36240
-86.65920746622942,192.168.4.7,36304
-86.70094195234964,192.168.4.7,36880
-86.7413773804215,192.168.4.7,36896
-86.68717399825641,192.168.4.7,36992
-86.5412776024744,192.168.4.7,37008
-86.58668285952761,192.168.4.7,37040
-86.69292825784957,192.168.4.7,37056
-86.36009237556205,192.168.4.7,37248
-86.19325023167666,192.168.4.7,37264
-86.03160133802477,192.168.4.7,37344
-86.12399787934618,192.168.4.7,37408
-86.18239168934198,192.168.4.7,37424
-86.2389678910266,192.168.4.7,37488
-86.35603651900932,192.168.4.7,37712
-86.56284137112105,192.168.4.7,37728
-86.66982887699176,192.168.4.7,37744
-86.86686639934896,192.168.4.7,37760
-86.49748966244447,192.168.4.7,37872
-86.48200443644015,192.168.4.7,38080
-86.4981279440755,192.168.4.7,38096
-86.5448763088579,192.168.4.7,38144
-86.27890225791924,192.168.4.7,38224
-86.27022094286292,192.168.4.7,38320
-86.35519003635795,192.168.4.7,38352
-86.40638759068624,192.168.4.7,38400
-86.4248648034023,192.168.4.7,38432
-86.4427668809217,192.168.4.7,38448
-86.3978582669168,192.168.4.7,38512
-86.44772769878655,192.168.4.7,38544
-86.43379139994997,192.168.4.7,38672
-86.45141562171581,192.168.4.7,38688
-86.59299817591288,192.168.4.7,38832
-86.69904699908315,192.168.4.7,38864
-86.80179486925225,192.168.4.7,38880
-86.87021780508809,192.168.4.7,38896
-87.0298911463356,192.168.4.7,39024
-86.96670727431365,192.168.4.7,39216
-86.9366168387683,192.168.4.7,39264
-86.9697164784661,192.168.4.7,39376
-87.12629275145082,192.168.4.7,39392
-86.9667280251657,192.168.4.7,39520
-87.03001713132055,192.168.4.7,39536
-87.09133625460663,192.168.4.7,39584
-87.24412690175338,192.168.4.7,39600
-87.0186409253774,192.168.4.7,39664
-87.20482106955313,192.168.4.7,39792
-86.98055855517237,192.168.4.7,39824
-86.82553005775094,192.168.4.7,39920
-86.64420036118545,192.168.4.7,40144
-86.74865542779882,192.168.4.7,40416
-86.8498591498399,192.168.4.7,40448
-86.8856592726269,192.168.4.7,40624
-86.88921832548459,192.168.4.7,41120
-86.98604678427347,192.168.4.7,41232
-87.26662166505788,192.168.4.7,41584
-87.22719587548839,192.168.4.7,42000
-86.84660326057383,192.168.4.7,42064
-86.85137799934239,192.168.4.7,42112
-86.94938430371586,192.168.4.7,42272
-86.63969251276897,192.168.4.7,43088
-86.7131611647571,192.168.4.7,43104
-86.53532914429526,192.168.4.7,43600
-86.54979282818877,192.168.4.7,43712
-86.78169340932322,192.168.4.7,44144
-86.88186876705964,192.168.4.7,44160
-87.13455963957216,192.168.4.7,44176
-86.94361086289885,192.168.4.7,44208
-87.00761953070293,192.168.4.7,44224
-87.0696358180377,192.168.4.7,44240
-87.03634155358509,192.168.4.7,44272
-87.12859054749325,192.168.4.7,44336
-87.21796813194888,192.168.4.7,44384
