rssi,node,millis
-67.29194372444167,192.168.4.7,5520
-58.84171040812276,192.168.4.5,5520
-60.3759501981408,192.168.4.11,5520
-57.47973540253297,192.168.4.6,5520
-57.43069586067667,192.168.4.6,5584
-67.16877542289902,192.168.4.7,5584
-59.14405888463364,192.168.4.5,5584
-60.429372941634185,192.168.4.11,5584
-62.77933492124394,192.168.4.10,5584
-62.85238318660581,192.168.4.10,5664
-57.4494906626393,192.168.4.6,5664
-67.01455597806023,192.168.4.7,5664
-77.77180721997743,192.168.4.3,5664
-60.54643087039391,192.168.4.11,5664
-59.40247825491706,192.168.4.5,5664
-59.618768620111375,192.168.4.5,5696
-67.13383973445646,192.168.4.12,5696
-77.59527925056456,192.168.4.3,5696
-60.691971485429086,192.168.4.11,5696
-62.92278974876874,192.168.4.10,5696
-57.43470477100878,192.168.4.6,5696
-66.97741993954345,192.168.4.7,5696
-59.82730436137491,192.168.4.5,5760
-66.90575728612578,192.168.4.7,5760
-77.8297127974399,192.168.4.3,5760
-63.05603112671148,192.168.4.10,5760
-57.38767001601176,192.168.4.6,5760
-60.89750088216856,192.168.4.11,5760
-57.44036022709423,192.168.4.6,5792
-63.05420550977823,192.168.4.10,5792
-61.09577761249826,192.168.4.11,5792
-66.83733407789751,192.168.4.7,5872
-61.15748539927082,192.168.4.11,5872
-57.426012325588445,192.168.4.6,5872
-78.01708650216368,192.168.4.3,5872
-60.191335276779945,192.168.4.5,5872
-63.084935385434754,192.168.4.10,5872
-67.58125039411094,192.168.4.12,5872
-66.84312336265997,192.168.4.7,5968
-61.669608871454,192.168.4.11,5968
-60.834940002922544,192.168.4.5,5968
-57.8670457189,192.168.4.6,5968
-67.97563831057772,192.168.4.12,5968
-63.27661759040051,192.168.4.10,5968
-57.83894843746108,192.168.4.6,5984
-63.20302388797303,192.168.4.10,5984
-61.06712926685211,192.168.4.5,5984
-66.74276549569748,192.168.4.7,5984
-61.68026434838242,192.168.4.11,5984
-63.19647614450383,192.168.4.10,6000
-57.71485099126183,192.168.4.6,6000
-61.787096906567655,192.168.4.11,6000
